elapsed_s,duration_ms,time_to_goal,path_cost,obstacle_checks,rewire_neighbor_searches,orphaned_nodes,collision_count
30.5305,54.0158,7.3,0,0,1373,30,3
30.5905,0.000247,7.28,0,0,1373,30,3
30.5905,0.00029,7.28,0,0,1373,30,3
30.6148,0.000163,7.26,0,0,1373,30,3
30.6148,0.000378,7.26,0,0,1373,30,3
30.6401,0.000181,7.24,0,0,1373,30,3
30.6401,0.000292,7.24,0,0,1373,30,3
30.6645,0.000159,7.22,0,0,1373,30,3
30.6645,0.00035,7.22,0,0,1373,30,3
30.6911,0.000242,7.2,0,0,1373,30,3
30.6911,0.000245,7.2,0,0,1373,30,3
30.7155,0.000199,7.18,0,0,1373,30,3
30.7155,0.000559,7.18,0,0,1373,30,3
30.7437,0.000163,7.16,0,0,1373,30,3
30.7437,0.000309,7.16,0,0,1373,30,3
30.7674,0.000181,7.14,0,0,1373,30,3
30.7674,0.000453,7.14,0,0,1373,30,3
30.7944,0.000398,7.12,0,0,1373,30,3
30.7944,0.00059,7.12,0,0,1373,30,3
30.8206,0.000332,7.1,0,0,1373,30,3
30.8206,0.001003,7.1,0,0,1373,30,3
30.8494,0.000842,7.08,0,0,1373,30,3
30.8494,0.000338,7.08,0,0,1373,30,3
30.8735,0.000198,7.06,0,0,1373,30,3
30.8735,0.000257,7.06,0,0,1373,30,3
30.8978,0.000273,7.04,0,0,1373,30,3
30.8978,0.000377,7.04,0,0,1373,30,3
30.9227,0.000259,7.02,0,0,1373,30,3
30.9227,0.00057,7.02,0,0,1373,30,3
30.9497,0.000596,7,0,0,1373,30,3
30.9497,0.000472,7,0,0,1373,30,3
30.9742,0.000489,6.98,0,0,1373,30,3
30.9742,0.000487,6.98,0,0,1373,30,3
30.999,0.000334,6.96,0,0,1373,30,3
30.999,0.000384,6.96,0,0,1373,30,3
31.0227,0.000221,6.94,0,0,1373,30,3
31.0227,0.000386,6.94,0,0,1373,30,3
31.0466,0.000308,6.92,0,0,1373,30,3
31.0466,0.00044,6.92,0,0,1373,30,3
31.0703,0.000205,6.9,0,0,1373,30,3
31.0703,0.000317,6.9,0,0,1373,30,3
31.0939,0.000231,6.88,0,0,1373,30,3
31.0939,0.000319,6.88,0,0,1373,30,3
31.1175,0.000325,6.86,0,0,1373,30,3
31.1175,0.00039,6.86,0,0,1373,30,3
31.1416,0.000223,6.84,0,0,1373,30,3
31.1416,0.000422,6.84,0,0,1373,30,3
31.166,0.000408,6.82,0,0,1373,30,3
31.166,0.000393,6.82,0,0,1373,30,3
31.1897,0.000235,6.8,0,0,1373,30,3
31.1897,0.000334,6.8,0,0,1373,30,3
31.2133,61.312,6.78,0,0,705,24,3
31.278,0.000506,6.76,0,0,705,24,3
31.3014,0.000399,6.74,0,0,705,24,3
31.3255,0.000384,6.72,0,0,705,24,3
31.3478,0.000604,6.7,0,0,705,24,3
31.3726,0.00031,6.68,0,0,705,24,3
31.3955,0.000351,6.66,0,0,705,24,3
31.418,0.000382,6.64,0,0,705,24,3
31.4397,0.000658,6.62,0,0,705,24,3
31.4625,0.000569,6.6,0,0,705,24,3
31.4861,0.000546,6.58,0,0,705,24,3
31.5107,0.000401,6.56,0,0,705,24,3
31.5336,0.000527,6.54,0,0,705,24,3
31.5612,0.000442,6.52,0,0,705,24,3
31.5863,0.000388,6.5,0,0,705,24,3
31.6097,0.000341,6.48,0,0,705,24,3
31.633,0.000408,6.46,0,0,705,24,3
31.6566,0.000362,6.44,0,0,705,24,3
31.6797,0.000597,6.42,0,0,705,24,3
31.7031,0.000359,6.4,0,0,705,24,3
31.7264,0.00038,6.38,0,0,705,24,3
31.7489,0.000365,6.36,0,0,705,24,3
31.7713,0.000386,6.34,0,0,705,24,3
31.795,0.001043,6.32,0,0,705,24,3
31.8187,0.000397,6.3,0,0,705,24,3
31.8459,0.000346,6.28,0,0,705,24,3
31.8705,0.000397,6.26,0,0,705,24,3
31.8958,69.3739,6.24,0,0,223,0,3
31.9886,0.000572,6.22,0,0,223,0,3
32.0132,0.000363,6.2,0,0,223,0,3
32.0367,0.00056,6.18,0,0,223,0,3
32.064,0.000405,6.16,0,0,223,0,3
32.0903,0.000547,6.14,0,0,223,0,3
32.1224,0.00037,6.12,0,0,223,0,3
32.1514,0.000361,6.1,0,0,223,0,3
32.1797,0.000399,6.08,0,0,223,0,3
32.2077,0.00058,6.06,0,0,223,0,3
32.2365,0.000486,6.04,0,0,223,0,3
32.2643,0.000558,6.02,0,0,223,0,3
32.2901,0.000758,6,0,0,223,0,3
32.3167,0.000305,5.98,0,0,223,0,3
32.3421,0.000375,5.96,0,0,223,0,3
32.3644,0.00043,5.94,0,0,223,0,3
32.3936,0.000358,5.92,0,0,223,0,3
32.4181,0.000947,5.9,0,0,223,0,3
32.4433,0.000373,5.88,0,0,223,0,3
32.4684,0.000362,5.86,0,0,223,0,3
32.4943,0.000446,5.84,0,0,223,0,3
32.5202,0.000432,5.82,0,0,223,0,3
32.546,0.000284,5.8,0,0,223,0,3
32.5714,0.000327,5.78,0,0,223,0,3
32.5967,0.000309,5.76,0,0,223,0,3
32.6223,0.000391,5.74,0,0,223,0,3
32.6467,0.000583,5.72,0,0,223,0,3
32.6757,0.00036,5.7,0,0,223,0,3
32.702,0.000348,5.68,0,0,223,0,3
32.7261,0.000421,5.66,0,0,223,0,3
32.7522,77.3594,5.64,0,0,223,0,3
32.8585,0.000415,5.62,0,0,223,0,3
32.8848,0.000388,5.6,0,0,223,0,3
32.9061,0.000407,5.58,0,0,223,0,3
32.9061,0.000465,5.58,0,0,223,0,3
32.9485,0.000544,5.56,0,0,223,0,3
32.9749,0.000377,5.54,0,0,223,0,3
32.9749,0.000448,5.54,0,0,223,0,3
33.0128,0.00045,5.52,0,0,223,0,3
33.0356,0.000477,5.5,0,0,223,0,3
33.0356,0.000351,5.5,0,0,223,0,3
33.073,0.000418,5.48,0,0,223,0,3
33.073,0.000389,5.48,0,0,223,0,3
33.1098,0.000411,5.46,0,0,223,0,3
33.1098,0.000564,5.46,0,0,223,0,3
33.1483,0.000461,5.44,0,0,223,0,3
33.1687,0.000378,5.42,0,0,223,0,3
33.1687,0.000398,5.42,0,0,223,0,3
33.2057,0.000309,5.4,0,0,223,0,3
33.2057,0.000443,5.4,0,0,223,0,3
33.2439,0.000455,5.38,0,0,223,0,3
33.2439,0.000398,5.38,0,0,223,0,3
33.2823,0.000646,5.36,0,0,223,0,3
33.3026,0.000583,5.34,0,0,223,0,3
33.3026,0.000405,5.34,0,0,223,0,3
33.3417,52.7141,5.32,0,0,223,0,3
33.412,0.00058,5.3,0,0,223,0,3
33.412,0.000399,5.3,0,0,223,0,3
33.4476,0.000733,5.28,0,0,223,0,3
33.4476,0.000347,5.28,0,0,223,0,3
33.4824,0.000384,5.26,0,0,223,0,3
33.4824,0.00041,5.26,0,0,223,0,3
33.5186,0.000405,5.24,0,0,223,0,3
33.5186,0.00042,5.24,0,0,223,0,3
33.5546,0.000816,5.22,0,0,223,0,3
33.5546,0.000378,5.22,0,0,223,0,3
33.5917,0.000265,5.2,0,0,223,0,3
33.5917,0.000331,5.2,0,0,223,0,3
33.627,0.000375,5.18,0,0,223,0,3
33.627,0.000371,5.18,0,0,223,0,3
33.6635,0.000332,5.16,0,0,223,0,3
33.6635,0.00036,5.16,0,0,223,0,3
33.6983,0.000739,5.14,0,0,223,0,3
33.6983,0.000399,5.14,0,0,223,0,3
33.7378,0.000447,5.12,0,0,223,0,3
33.7378,0.00044,5.12,0,0,223,0,3
33.7759,0.000694,5.1,0,0,223,0,3
33.7759,0.000407,5.1,0,0,223,0,3
33.8125,0.000496,5.08,0,0,223,0,3
33.8125,0.00037,5.08,0,0,223,0,3
33.8491,0.000389,5.06,0,0,223,0,3
33.8491,0.00037,5.06,0,0,223,0,3
33.8852,0.000523,5.04,0,0,223,0,3
33.9062,0.000461,5.02,0,0,223,0,3
33.9302,0.000441,5,0,0,223,0,3
33.9537,37.9089,4.98,0,0,223,0,3
34.0161,0.000282,4.96,0,0,223,0,3
34.0161,0.000428,4.96,0,0,223,0,3
34.0514,0.000382,4.94,0,0,223,0,3
34.0514,0.000377,4.94,0,0,223,0,3
34.0866,0.000307,4.92,0,0,223,0,3
34.0866,0.000373,4.92,0,0,223,0,3
34.1227,0.000382,4.9,0,0,223,0,3
34.1227,0.000376,4.9,0,0,223,0,3
34.1562,0.000299,4.88,0,0,223,0,3
34.1562,0.000356,4.88,0,0,223,0,3
34.1903,0.000392,4.86,0,0,223,0,3
34.1903,0.000404,4.86,0,0,223,0,3
34.2254,0.000338,4.84,0,0,223,0,3
34.2254,0.000757,4.84,0,0,223,0,3
34.2606,62.8215,4.82,0,0,358,0,3
34.34,0.00039,4.8,0,0,358,0,3
34.34,0.000425,4.8,0,0,358,0,3
34.3751,0.000404,4.78,0,0,358,0,3
34.3751,0.000386,4.78,0,0,358,0,3
34.4117,0.000262,4.76,0,0,358,0,3
34.4117,0.000597,4.76,0,0,358,0,3
34.4515,0.000672,4.74,0,0,358,0,3
34.4744,0.00047,4.72,0,0,358,0,3
34.4744,0.000358,4.72,0,0,358,0,3
34.5106,0.000406,4.7,0,0,358,0,3
