elapsed_s,total_latency_ms,update_ms,plan_ms,time_to_goal,path_cost,obstacle_checks,queue_operations,collision_count,tree_size,avg_deg_out,avg_deg_in,radius
4.11886,4118.21,4118.21,0,40,142.016,1513394,139,1,1000,113.273,113.273,36.2143
9.85979,421.86,421.86,0,36.32,130.907,141165,34,1,1000,113.273,113.273,36.2143
10.5926,548.936,548.936,0,36.2,inf,202889,64,1,1000,113.273,113.273,36.2143
11.6255,806.664,806.664,0,36.06,inf,273358,48,1,1000,113.273,113.273,36.2143
12.3931,546.635,546.635,0,35.92,inf,194385,31,1,1000,113.273,113.273,36.2143
12.8937,249.853,249.853,0,35.76,inf,112129,14,1,1000,113.273,113.273,36.2143
13.6127,490.896,490.896,0,35.6,inf,181073,12,1,1000,113.273,113.273,36.2143
14.406,511.833,511.833,0,35.4,inf,206188,33,1,1000,113.273,113.273,36.2143
15.3471,673.337,673.337,0,35.2,inf,232267,35,1,1000,113.273,113.273,36.2143
15.8319,185.315,185.315,0,35,inf,85125,22,1,1000,113.273,113.273,36.2143
16.4552,283.811,283.811,0,34.76,inf,110063,18,1,1000,113.273,113.273,36.2143
17.3322,474.956,474.956,0,34.5,inf,215222,44,1,1000,113.273,113.273,36.2143
