elapsed_s,total_latency_ms,update_ms,plan_ms,time_to_goal,path_cost,obstacle_checks,queue_operations,collision_count,tree_size,avg_deg_out,avg_deg_in,radius
4.01639,4015.69,4015.69,0,40,142.655,1484241,147,0,1000,112.311,112.311,36.2143
9.56973,514.654,514.654,0,36.32,127.055,165193,3682,0,1000,112.311,112.311,36.2143
10.4106,592.032,592.032,0,36.2,128.276,190829,50,0,1000,112.311,112.311,36.2143
11.5594,892.532,892.532,0,36.06,128.04,288519,113,0,1000,112.311,112.311,36.2143
12.3794,515.693,515.693,0,35.92,127.804,187692,71,0,1000,112.311,112.311,36.2143
12.8848,231.544,231.544,0,35.76,127.534,101163,45,0,1000,112.311,112.311,36.2143
13.6158,427.251,427.251,0,35.6,127.264,181384,86,0,1000,112.311,112.311,36.2143
14.45,457.566,457.566,0,35.4,126.926,199436,103,0,1000,112.311,112.311,36.2143
15.2992,480.498,480.498,0,35.2,126.588,211055,128,0,1000,112.311,112.311,36.2143
15.8237,166.199,166.199,0,35,126.251,91859,68,0,1000,112.311,112.311,36.2143
16.4634,274.759,274.759,0,34.76,127.523,113318,221,0,1000,112.311,112.311,36.2143
17.3486,448.385,448.385,0,34.5,127.429,216631,199,0,1000,112.311,112.311,36.2143
20.5431,545.896,545.896,0,32.66,117.656,188752,341,0,1000,112.311,112.311,36.2143
21.4416,518.086,518.086,0,32.4,116.837,219171,378,0,1000,112.311,112.311,36.2143
22.6534,873.331,873.331,0,32.14,113.69,326701,624,0,1000,112.311,112.311,36.2143
23.6881,611.258,611.258,0,31.84,122.245,226051,211,0,1000,112.311,112.311,36.2143
24.4057,261.841,261.841,0,31.52,112.865,118534,150,0,1000,112.311,112.311,36.2143
25.3179,496.722,496.722,0,31.2,111.009,229575,256,0,1000,112.311,112.311,36.2143
26.3383,517.696,517.696,0,30.82,108.805,237930,969,0,1000,112.311,112.311,36.2143
27.3849,515.76,515.76,0,30.42,105.63,263545,131,0,1000,112.311,112.311,36.2143
28.2694,214.152,214.152,0,30,103.468,116931,82,0,1000,112.311,112.311,36.2143
29.4815,259.221,259.221,0,29.52,100.998,134430,91,0,1000,112.311,112.311,36.2143
31.3644,969.778,969.778,0,29,98.3215,470036,506,0,1000,112.311,112.311,36.2143
32.4599,596.491,596.491,0,28.62,96.3658,246607,247,0,1000,112.311,112.311,36.2143
33.9875,880.141,880.141,0,28.2,94.2042,353271,388,0,1000,112.311,112.311,36.2143
35.1646,537.579,537.579,0,27.76,94.1146,262539,720,0,1000,112.311,112.311,36.2143
36.2117,263.052,263.052,0,27.3,98.4695,145321,253,0,1000,112.311,112.311,36.2143
37.6307,526.966,526.966,0,26.8,97.2885,251873,365,0,1000,112.311,112.311,36.2143
39.0224,482.256,482.256,0,26.24,96.2494,276076,487,0,1000,112.311,112.311,36.2143
40.3554,511.451,511.451,0,25.64,94.4138,279658,557,0,1000,112.311,112.311,36.2143
41.3216,427.151,427.151,0,25.32,93.8713,206849,344,0,1000,112.311,112.311,36.2143
42.037,198.42,198.42,0,25,93.3289,128642,259,0,1000,112.311,112.311,36.2143
42.8015,502.026,502.026,0,24.82,93.0238,258592,483,0,1000,112.311,112.311,36.2143
44.6421,950.717,950.717,0,24.28,92.1085,496728,753,0,1000,112.311,112.311,36.2143
45.9121,482.603,482.603,0,23.7,101.666,267293,532,0,1000,112.311,112.311,36.2143
46.6752,468.091,468.091,0,23.5,101.271,282407,579,0,1000,112.311,112.311,36.2143
47.5864,222.777,222.777,0,23.06,97.8837,147025,411,0,1000,112.311,112.311,36.2143
49.0281,442.374,442.374,0,22.4,90.1766,278457,741,0,1000,112.311,112.311,36.2143
51.0541,810.582,810.582,0,21.66,85.1316,504459,1200,0,1000,112.311,112.311,36.2143
52.2476,405.642,405.642,0,21.02,80.2366,235279,409,0,1000,112.311,112.311,36.2143
52.9368,466.302,466.302,0,20.86,77.8564,302076,1583,0,1000,112.311,112.311,36.2143
54.2819,629.421,629.421,0,20.34,74.669,385989,586,0,1000,112.311,112.311,36.2143
54.9007,183.178,183.178,0,20,73.5838,141503,318,0,1000,112.311,112.311,36.2143
55.9095,437.664,437.664,0,19.62,72.371,271843,468,0,1000,112.311,112.311,36.2143
57.0371,196.415,196.415,0,19.04,71.8803,134169,259,0,1000,112.311,112.311,36.2143
57.5621,201.09,201.09,0,18.84,71.4534,154657,293,0,1000,112.311,112.311,36.2143
59.7483,1051.2,1051.2,0,18,69.6607,765937,1309,0,1000,112.311,112.311,36.2143
61.1602,358.896,358.896,0,17.24,55.1872,244108,518,0,1000,112.311,112.311,36.2143
61.7387,379.171,379.171,0,17.08,52.0654,286237,567,0,1000,112.311,112.311,36.2143
63.1566,545.342,545.342,0,16.42,49.2959,368363,755,0,1000,112.311,112.311,36.2143
63.9922,341.105,341.105,0,16.08,49.1067,306030,582,0,1000,112.311,112.311,36.2143
