elapsed_s,total_latency_ms,update_ms,plan_ms,time_to_goal,path_cost,obstacle_checks,queue_operations,collision_count,tree_size,avg_deg_out,avg_deg_in,radius
2.8787e-05,40.0182,40.0182,0,0,0,31878,1506,0,1000,150.006,150.006,24.3655
0.102117,43.7959,43.7959,0,0,0,74482,1790,0,1000,150.006,150.006,24.3655
0.202473,63.2578,63.2578,0,0,0,124565,2160,0,1000,150.006,150.006,24.3655
0.302568,102.681,102.681,0,0,0,176319,2494,0,1000,150.006,150.006,24.3655
0.406055,108.563,108.563,0,0,0,217032,2683,0,1000,150.006,150.006,24.3655
0.515313,138.235,138.235,0,0,0,233519,2794,0,1000,150.006,150.006,24.3655
0.654705,162.325,162.325,0,0,0,249699,3064,0,1000,150.006,150.006,24.3655
0.817782,159.613,159.613,0,0,0,241983,2778,0,1000,150.006,150.006,24.3655
0.978097,159.698,159.698,0,0,0,222992,2662,0,1000,150.006,150.006,24.3655
1.13855,152.746,152.746,0,0,0,226130,2635,0,1000,150.006,150.006,24.3655
1.29204,176.825,176.825,0,0,0,241955,2829,0,1000,150.006,150.006,24.3655
1.46966,171.268,171.268,0,0,0,245625,2750,0,1000,150.006,150.006,24.3655
1.64174,179.9,179.9,0,0,0,255307,2575,0,1000,150.006,150.006,24.3655
1.82241,179.903,179.903,0,0,0,260086,2558,0,1000,150.006,150.006,24.3655
2.00323,190.275,190.275,0,0,0,258385,2429,0,1000,150.006,150.006,24.3655
2.19434,179.12,179.12,0,0,0,256960,2551,0,1000,150.006,150.006,24.3655
2.37419,183.631,183.631,0,0,0,255368,2547,0,1000,150.006,150.006,24.3655
2.55883,182.279,182.279,0,0,0,223484,2454,0,1000,150.006,150.006,24.3655
2.74195,185.659,185.659,0,0,0,214150,2318,0,1000,150.006,150.006,24.3655
2.92857,160.557,160.557,0,0,0,198202,2227,0,1000,150.006,150.006,24.3655
3.08991,159.298,159.298,0,0,0,182276,2210,0,1000,150.006,150.006,24.3655
3.25003,151.233,151.233,0,0,0,178513,2356,0,1000,150.006,150.006,24.3655
3.40236,167.733,167.733,0,0,0,199313,2475,0,1000,150.006,150.006,24.3655
3.57094,188.919,188.919,0,0,0,217955,2582,0,1000,150.006,150.006,24.3655
3.7608,187.984,187.984,0,0,0,235758,2614,0,1000,150.006,150.006,24.3655
3.94983,198.619,198.619,0,0,0,232550,2559,0,1000,150.006,150.006,24.3655
4.14966,195.692,195.692,0,0,0,274402,2619,0,1000,150.006,150.006,24.3655
4.3461,212.347,212.347,0,0,0,271693,2637,0,1000,150.006,150.006,24.3655
4.55939,202.615,202.615,0,0,0,276260,2649,0,1000,150.006,150.006,24.3655
4.76317,200.474,200.474,0,0,0,284950,2547,0,1000,150.006,150.006,24.3655
4.96466,188.971,188.971,0,0,0,272388,2548,0,1000,150.006,150.006,24.3655
5.1544,187.295,187.295,0,0,0,283723,2683,0,1000,150.006,150.006,24.3655
5.34247,185.526,185.526,0,0,0,274510,2736,0,1000,150.006,150.006,24.3655
5.52878,178.433,178.433,0,0,0,260627,2904,0,1000,150.006,150.006,24.3655
5.70801,159.054,159.054,0,0,0,232571,2934,0,1000,150.006,150.006,24.3655
5.86792,163.6,163.6,0,0,0,201576,3162,0,1000,150.006,150.006,24.3655
6.03227,110.908,110.908,0,0,0,178336,2849,0,1000,150.006,150.006,24.3655
6.14401,95.7431,95.7431,0,0,0,146279,2665,0,1000,150.006,150.006,24.3655
6.24409,89.8512,89.8512,0,0,0,143170,2658,0,1000,150.006,150.006,24.3655
6.34421,86.6925,86.6925,0,0,0,146401,2449,0,1000,150.006,150.006,24.3655
6.44434,89.0547,89.0547,0,0,0,159917,2306,0,1000,150.006,150.006,24.3655
6.54443,91.3424,91.3424,0,0,0,175172,2165,0,1000,150.006,150.006,24.3655
6.64453,89.3731,89.3731,0,0,0,185064,2160,0,1000,150.006,150.006,24.3655
6.74464,98.2079,98.2079,0,0,0,202152,2335,0,1000,150.006,150.006,24.3655
6.84471,119.868,119.868,0,0,0,214539,2427,0,1000,150.006,150.006,24.3655
