elapsed_s,total_latency_ms,update_ms,plan_ms,time_to_goal,path_cost,obstacle_checks,queue_operations,collision_count,tree_size,avg_deg_out,avg_deg_in,radius
2.6682e-05,24.9837,24.9837,0,0,0,48010,1518,0,1000,146.188,146.188,24.3655
0.101426,41.5698,41.5698,0,0,0,95299,1892,0,1000,146.188,146.188,24.3655
0.201514,83.3046,83.3046,0,0,0,149879,2094,0,1000,146.188,146.188,24.3655
0.301582,92.6428,92.6428,0,0,0,197912,2428,0,1000,146.188,146.188,24.3655
0.401653,126.663,126.663,0,0,0,217735,2679,0,1000,146.188,146.188,24.3655
0.529461,135.989,135.989,0,0,0,236543,2825,0,1000,146.188,146.188,24.3655
0.666275,126.783,126.783,0,0,0,233477,2862,0,1000,146.188,146.188,24.3655
0.793874,139.586,139.586,0,0,0,226201,2882,0,1000,146.188,146.188,24.3655
0.934553,149.667,149.667,0,0,0,232981,2714,0,1000,146.188,146.188,24.3655
1.08512,166.374,166.374,0,0,0,248541,2614,0,1000,146.188,146.188,24.3655
1.25222,172.955,172.955,0,0,0,262540,2717,0,1000,146.188,146.188,24.3655
1.42588,164.146,164.146,0,0,0,241872,2733,0,1000,146.188,146.188,24.3655
1.59089,164.64,164.64,0,0,0,240350,2590,0,1000,146.188,146.188,24.3655
1.75639,171.391,171.391,0,0,0,242986,2586,0,1000,146.188,146.188,24.3655
1.92855,197.529,197.529,0,0,0,257609,2614,0,1000,146.188,146.188,24.3655
2.12706,187.628,187.628,0,0,0,252533,2580,0,1000,146.188,146.188,24.3655
2.31567,198.669,198.669,0,0,0,246792,2509,0,1000,146.188,146.188,24.3655
2.51531,181.199,181.199,0,0,0,217431,2479,0,1000,146.188,146.188,24.3655
2.69724,173.893,173.893,0,0,0,217568,2294,0,1000,146.188,146.188,24.3655
2.87222,196.515,196.515,0,0,0,214243,2123,0,1000,146.188,146.188,24.3655
3.06963,174.23,174.23,0,0,0,197585,2201,0,1000,146.188,146.188,24.3655
3.24466,178.184,178.184,0,0,0,182172,2375,0,1000,146.188,146.188,24.3655
3.424,186.941,186.941,0,0,0,187820,2446,0,1000,146.188,146.188,24.3655
3.61196,191.74,191.74,0,0,0,202065,2526,0,1000,146.188,146.188,24.3655
3.80485,171.754,171.754,0,0,0,217165,2585,0,1000,146.188,146.188,24.3655
3.97753,171.903,171.903,0,0,0,230779,2550,0,1000,146.188,146.188,24.3655
4.15022,176.225,176.225,0,0,0,249634,2553,0,1000,146.188,146.188,24.3655
4.32731,172.097,172.097,0,0,0,241863,2545,0,1000,146.188,146.188,24.3655
4.5003,191.132,191.132,0,0,0,238938,2639,0,1000,146.188,146.188,24.3655
4.69233,180.455,180.455,0,0,0,224785,2635,0,1000,146.188,146.188,24.3655
4.8736,173.524,173.524,0,0,0,233029,2551,0,1000,146.188,146.188,24.3655
5.04788,160.795,160.795,0,0,0,229111,2714,0,1000,146.188,146.188,24.3655
5.2094,163.259,163.259,0,0,0,243644,2749,0,1000,146.188,146.188,24.3655
5.37336,153.936,153.936,0,0,0,221490,2781,0,1000,146.188,146.188,24.3655
5.52807,151.25,151.25,0,0,0,208143,2969,0,1000,146.188,146.188,24.3655
5.68008,134.448,134.448,0,0,0,181039,3084,0,1000,146.188,146.188,24.3655
5.81554,116.635,116.635,0,0,0,149877,2831,0,1000,146.188,146.188,24.3655
5.933,88.3769,88.3769,0,0,0,137160,2591,0,1000,146.188,146.188,24.3655
6.03309,90.2414,90.2414,0,0,0,132908,2637,0,1000,146.188,146.188,24.3655
6.13317,85.4615,85.4615,0,0,0,130530,2505,0,1000,146.188,146.188,24.3655
6.23327,82.1348,82.1348,0,0,0,137370,2215,0,1000,146.188,146.188,24.3655
6.33335,89.7924,89.7924,0,0,0,147146,2182,0,1000,146.188,146.188,24.3655
6.43343,97.9541,97.9541,0,0,0,165912,2222,0,1000,146.188,146.188,24.3655
6.53351,90.7226,90.7226,0,0,0,174420,2364,0,1000,146.188,146.188,24.3655
6.6336,98.3632,98.3632,0,0,0,196611,2527,0,1000,146.188,146.188,24.3655
6.73367,108.437,108.437,0,0,0,210563,2621,0,1000,146.188,146.188,24.3655
6.84286,120.936,120.936,0,0,0,218208,2868,0,1000,146.188,146.188,24.3655
6.96547,128.823,128.823,0,0,0,225987,2785,0,1000,146.188,146.188,24.3655
7.09506,138.263,138.263,0,0,0,230240,3063,0,1000,146.188,146.188,24.3655
7.23413,144.798,144.798,0,0,0,243315,2801,0,1000,146.188,146.188,24.3655
7.37974,137.979,137.979,0,0,0,262128,2835,0,1000,146.188,146.188,24.3655
7.51869,139.864,139.864,0,0,0,253908,2789,0,1000,146.188,146.188,24.3655
7.6596,157.167,157.167,0,0,0,269888,2667,0,1000,146.188,146.188,24.3655
7.81751,178.793,178.793,0,0,0,269661,2827,0,1000,146.188,146.188,24.3655
7.99732,183.284,183.284,0,0,0,269845,2567,0,1000,146.188,146.188,24.3655
8.18148,159.192,159.192,0,0,0,264876,2588,0,1000,146.188,146.188,24.3655
8.34162,155.869,155.869,0,0,0,247049,2628,0,1000,146.188,146.188,24.3655
8.49858,173.456,173.456,0,0,0,235530,2648,0,1000,146.188,146.188,24.3655
8.67276,176.597,176.597,0,0,0,238386,2734,0,1000,146.188,146.188,24.3655
8.85051,174.863,174.863,0,0,0,237237,2619,0,1000,146.188,146.188,24.3655
9.02619,184.513,184.513,0,0,0,237370,2501,0,1000,146.188,146.188,24.3655
9.21179,184.296,184.296,0,0,0,242722,2429,0,1000,146.188,146.188,24.3655
9.39688,189.006,189.006,0,0,0,253058,2410,0,1000,146.188,146.188,24.3655
9.5866,192.812,192.812,0,0,0,255019,2576,0,1000,146.188,146.188,24.3655
9.78016,196.899,196.899,0,0,0,246745,2641,0,1000,146.188,146.188,24.3655
9.97782,229.012,229.012,0,0,0,240554,2586,0,1000,146.188,146.188,24.3655
