elapsed_s,total_latency_ms,update_ms,plan_ms,time_to_goal,path_cost,obstacle_checks,queue_operations,collision_count,tree_size,avg_deg_out,avg_deg_in,radius
3.8515e-05,62.7965,62.7965,0,0,0,314791,1720,0,1000,148.204,148.204,24.3655
0.118928,94.8963,94.8963,0,0,0,427160,4904,0,1000,148.204,148.204,24.3655
0.257038,118.756,118.756,0,0,0,595324,8897,0,1000,148.204,148.204,24.3655
0.416633,104.437,104.437,0,0,0,772574,12929,0,1000,148.204,148.204,24.3655
0.553842,112.52,112.52,0,0,0,943394,16445,0,1000,148.204,148.204,24.3655
0.697402,122.193,122.193,0,0,0,1088380,19764,0,1000,148.204,148.204,24.3655
0.849368,154.38,154.38,0,0,0,1188289,27089,0,1000,148.204,148.204,24.3655
1.03616,169.649,169.649,0,0,0,1275930,34131,0,1000,148.204,148.204,24.3655
1.24211,159.847,159.847,0,0,0,1353309,34234,0,1000,148.204,148.204,24.3655
1.43283,171.549,171.549,0,0,0,1400715,35248,0,1000,148.204,148.204,24.3655
1.63766,180.733,180.733,0,0,0,1473319,38155,0,1000,148.204,148.204,24.3655
1.84526,173.395,173.395,0,0,0,1496111,29503,0,1000,148.204,148.204,24.3655
2.04558,173.571,173.571,0,0,0,1509538,28205,0,1000,148.204,148.204,24.3655
2.24801,195.18,195.18,0,0,0,1467379,31790,0,1000,148.204,148.204,24.3655
2.4722,183.607,183.607,0,0,0,1478376,33360,0,1000,148.204,148.204,24.3655
2.68406,180.875,180.875,0,0,0,1498695,34836,0,1000,148.204,148.204,24.3655
2.89244,177.286,177.286,0,0,0,1531773,33684,0,1000,148.204,148.204,24.3655
3.09827,181.748,181.748,0,0,0,1534703,32427,0,1000,148.204,148.204,24.3655
3.3086,180.045,180.045,0,0,0,1513971,29672,0,1000,148.204,148.204,24.3655
3.51754,179.867,179.867,0,0,0,1519283,26657,0,1000,148.204,148.204,24.3655
3.72883,171.148,171.148,0,0,0,1513289,18691,0,1000,148.204,148.204,24.3655
3.92919,170.078,170.078,0,0,0,1548354,15443,0,1000,148.204,148.204,24.3655
4.1281,195.053,195.053,0,0,0,1550016,20509,0,1000,148.204,148.204,24.3655
4.35547,203.765,203.765,0,0,0,1561340,28420,0,1000,148.204,148.204,24.3655
4.59312,209.512,209.512,0,0,0,1546571,32486,0,1000,148.204,148.204,24.3655
4.83145,190.593,190.593,0,0,0,1516088,34022,0,1000,148.204,148.204,24.3655
5.05114,200.939,200.939,0,0,0,1524187,31892,0,1000,148.204,148.204,24.3655
5.28011,177.643,177.643,0,0,0,1510614,32360,0,1000,148.204,148.204,24.3655
5.4871,178.106,178.106,0,0,0,1491128,33084,0,1000,148.204,148.204,24.3655
5.69603,180.026,180.026,0,0,0,1449410,34659,0,1000,148.204,148.204,24.3655
5.90683,173.382,173.382,0,0,0,1419438,36429,0,1000,148.204,148.204,24.3655
6.10989,168.239,168.239,0,0,0,1384663,41521,0,1000,148.204,148.204,24.3655
6.30858,164.795,164.795,0,0,0,1353469,41707,0,1000,148.204,148.204,24.3655
6.5021,150.643,150.643,0,0,0,1293385,40803,0,1000,148.204,148.204,24.3655
6.68133,145.002,145.002,0,0,0,1222809,39049,0,1000,148.204,148.204,24.3655
6.85749,134.757,134.757,0,0,0,1150147,34751,0,1000,148.204,148.204,24.3655
7.02395,118.598,118.598,0,0,0,1027401,32330,0,1000,148.204,148.204,24.3655
7.172,113.148,113.148,0,0,0,982682,31895,0,1000,148.204,148.204,24.3655
7.31532,107.455,107.455,0,0,0,963196,31070,0,1000,148.204,148.204,24.3655
7.45318,110.364,110.364,0,0,0,957773,30807,0,1000,148.204,148.204,24.3655
7.59396,103.189,103.189,0,0,0,965859,29417,0,1000,148.204,148.204,24.3655
7.7276,123.538,123.538,0,0,0,955429,28612,0,1000,148.204,148.204,24.3655
7.88705,125.303,125.303,0,0,0,968200,26737,0,1000,148.204,148.204,24.3655
8.04468,107.53,107.53,0,0,0,949284,25922,0,1000,148.204,148.204,24.3655
8.18392,122.181,122.181,0,0,0,968918,23103,0,1000,148.204,148.204,24.3655
8.3494,146.881,146.881,0,0,0,1000729,23707,0,1000,148.204,148.204,24.3655
8.5349,129.01,129.01,0,0,0,1062049,27775,0,1000,148.204,148.204,24.3655
8.69419,128.591,128.591,0,0,0,1110688,30736,0,1000,148.204,148.204,24.3655
8.85392,133.005,133.005,0,0,0,1164412,31397,0,1000,148.204,148.204,24.3655
9.01485,143.22,143.22,0,0,0,1201652,31569,0,1000,148.204,148.204,24.3655
9.19284,153.141,153.141,0,0,0,1214466,33991,0,1000,148.204,148.204,24.3655
9.37675,144.817,144.817,0,0,0,1202054,34714,0,1000,148.204,148.204,24.3655
9.56,145.928,145.928,0,0,0,1189184,33768,0,1000,148.204,148.204,24.3655
9.73823,149.543,149.543,0,0,0,1205866,34501,0,1000,148.204,148.204,24.3655
9.91493,152.239,152.239,0,0,0,1228913,31682,0,1000,148.204,148.204,24.3655
