elapsed_s,total_latency_ms,update_ms,plan_ms,time_to_goal,path_cost,obstacle_checks,queue_operations,collision_count,tree_size,avg_deg_out,avg_deg_in,radius
3.7477e-05,43.0494,43.0494,0,0,0,304284,1282,0,1000,150.006,150.006,24.3655
0.100142,66.5471,66.5471,0,0,0,410613,4163,0,1000,150.006,150.006,24.3655
0.210498,92.2292,92.2292,0,0,0,544349,8242,0,1000,150.006,150.006,24.3655
0.341224,92.4835,92.4835,0,0,0,719886,12968,0,1000,150.006,150.006,24.3655
0.467377,101.467,101.467,0,0,0,907885,16940,0,1000,150.006,150.006,24.3655
0.600016,137.375,137.375,0,0,0,1050098,21345,0,1000,150.006,150.006,24.3655
0.768372,164.859,164.859,0,0,0,1181229,30527,0,1000,150.006,150.006,24.3655
0.963518,155.378,155.378,0,0,0,1277144,36479,0,1000,150.006,150.006,24.3655
1.14529,156.61,156.61,0,0,0,1364722,37711,0,1000,150.006,150.006,24.3655
1.33259,174.048,174.048,0,0,0,1426195,36825,0,1000,150.006,150.006,24.3655
1.53508,175.305,175.305,0,0,0,1449906,39420,0,1000,150.006,150.006,24.3655
1.73913,180.47,180.47,0,0,0,1465826,33490,0,1000,150.006,150.006,24.3655
1.94838,220.139,220.139,0,0,0,1503104,31810,0,1000,150.006,150.006,24.3655
2.20642,190.038,190.038,0,0,0,1573986,35680,0,1000,150.006,150.006,24.3655
2.42508,219.85,219.85,0,0,0,1617501,33027,0,1000,150.006,150.006,24.3655
2.67318,179.795,179.795,0,0,0,1589099,33821,0,1000,150.006,150.006,24.3655
2.88047,192.727,192.727,0,0,0,1626356,38084,0,1000,150.006,150.006,24.3655
3.10247,197.397,197.397,0,0,0,1645602,35318,0,1000,150.006,150.006,24.3655
3.32966,214.196,214.196,0,0,0,1615949,31806,0,1000,150.006,150.006,24.3655
3.57412,205.545,205.545,0,0,0,1640376,29884,0,1000,150.006,150.006,24.3655
3.81553,219.92,219.92,0,0,0,1623330,18090,0,1000,150.006,150.006,24.3655
4.06556,186.202,186.202,0,0,0,1649293,15985,0,1000,150.006,150.006,24.3655
4.28061,197.849,197.849,0,0,0,1662104,20705,0,1000,150.006,150.006,24.3655
4.50855,188.754,188.754,0,0,0,1628754,28566,0,1000,150.006,150.006,24.3655
4.72614,186.444,186.444,0,0,0,1638802,31814,0,1000,150.006,150.006,24.3655
4.94102,201.153,201.153,0,0,0,1624955,34933,0,1000,150.006,150.006,24.3655
5.17269,203.723,203.723,0,0,0,1634267,32559,0,1000,150.006,150.006,24.3655
5.40572,197.306,197.306,0,0,0,1690599,35980,0,1000,150.006,150.006,24.3655
5.6364,220.591,220.591,0,0,0,1663964,40258,0,1000,150.006,150.006,24.3655
5.88502,188.162,188.162,0,0,0,1628950,44164,0,1000,150.006,150.006,24.3655
6.10499,186.884,186.884,0,0,0,1559846,39470,0,1000,150.006,150.006,24.3655
6.32286,196.53,196.53,0,0,0,1493165,42715,0,1000,150.006,150.006,24.3655
6.55072,170.338,170.338,0,0,0,1451912,43734,0,1000,150.006,150.006,24.3655
6.74945,164.599,164.599,0,0,0,1379135,42599,0,1000,150.006,150.006,24.3655
6.94394,167.516,167.516,0,0,0,1282373,39715,0,1000,150.006,150.006,24.3655
7.14292,142.768,142.768,0,0,0,1167420,36515,0,1000,150.006,150.006,24.3655
7.31833,134.28,134.28,0,0,0,1069462,35288,0,1000,150.006,150.006,24.3655
7.48719,117.891,117.891,0,0,0,980095,32173,0,1000,150.006,150.006,24.3655
7.63784,111.875,111.875,0,0,0,883988,28829,0,1000,150.006,150.006,24.3655
7.78262,111.685,111.685,0,0,0,848626,27865,0,1000,150.006,150.006,24.3655
7.92935,104.224,104.224,0,0,0,846857,27295,0,1000,150.006,150.006,24.3655
8.06766,101.925,101.925,0,0,0,875182,27396,0,1000,150.006,150.006,24.3655
8.20228,106.168,106.168,0,0,0,919009,27383,0,1000,150.006,150.006,24.3655
8.34228,113.419,113.419,0,0,0,932060,27960,0,1000,150.006,150.006,24.3655
8.48936,108.087,108.087,0,0,0,968877,25560,0,1000,150.006,150.006,24.3655
8.63087,111.767,111.767,0,0,0,983789,25333,0,1000,150.006,150.006,24.3655
8.77484,123.246,123.246,0,0,0,1046384,27152,0,1000,150.006,150.006,24.3655
8.93115,124.426,124.426,0,0,0,1064212,30464,0,1000,150.006,150.006,24.3655
9.09487,160.892,160.892,0,0,0,1113108,32417,0,1000,150.006,150.006,24.3655
9.28909,145.54,145.54,0,0,0,1174212,35389,0,1000,150.006,150.006,24.3655
9.46878,146.685,146.685,0,0,0,1200783,36083,0,1000,150.006,150.006,24.3655
9.64687,145.299,145.299,0,0,0,1230584,37200,0,1000,150.006,150.006,24.3655
9.82268,158.856,158.856,0,0,0,1292125,37602,0,1000,150.006,150.006,24.3655
