0, -1, 0, 0
1, 772, -18.1043, -44.4888
2, 214, 21.9387, -10.6066
3, 295, -48.0053, -21.0421
4, 606, -40.9821, -35.8439
5, 662, -33.3004, 6.16434
6, 474, -10.0573, -42.0888
7, 724, -47.5478, 20.2602
8, -1, -15.7008, 32.2641
9, 116, -41.0863, -13.1888
10, 467, -18.3617, 18.5349
11, 440, -27.9313, 38.6856
12, 901, 32.9852, 34.0375
13, 851, -9.72104, 41.5727
14, 685, 16.1762, 37.9986
15, 485, 25.7075, 11.3433
16, 555, -29.9119, -42.3968
17, 124, 16.8545, 42.0268
18, 0, -3.00338, 18.8492
19, 894, -29.0153, 6.01456
20, 950, 33.0053, -12.3157
21, 606, -37.8211, -27.052
22, -1, -4.40443, -35.3689
23, 134, 43.2083, 29.8948
24, 53, 46.8952, -47.878
25, 173, -33.294, -21.4665
26, 214, 20.6569, -11.2254
27, 627, -32.7809, 3.64217
28, 67, -27.1879, 7.4981
29, 776, -4.78514, 38.9883
30, 417, -4.50334, -29.0776
31, 0, 0.331678, 15.5848
32, 480, -21.4744, -32.8138
33, 773, 7.61159, 25.5222
34, 623, 36.0355, 28.5963
35, 513, -18.4632, 19.0408
36, 991, -33.7193, -6.28434
37, 628, 41.9888, 11.8763
38, 757, 8.3468, 35.1971
39, -1, -8.22895, 5.24199
40, 842, 37.3191, 8.47703
41, 842, 33.7755, 7.97602
42, 53, 47.2517, -49.0054
43, 954, -38.3818, -29.9362
44, 0, 8.49274, 6.83304
45, 980, -40.9479, -46.0106
46, 720, 27.7554, 9.38379
47, 247, 19.5742, -43.719
48, 798, 26.57, -22.8143
49, -1, 31.8032, 12.6055
50, 606, -44.2179, -36.66
51, 682, -18.3538, -27.9372
52, 931, 7.05562, -26.365
53, 362, 33.939, -34.5976
54, 295, -41.1679, -24.2899
55, 87, 20.6444, 46.1512
56, 842, 34.1871, 4.41989
57, 316, 4.1272, 31.4388
58, 0, 5.41453, 15.7454
59, 954, -48.4975, -36.0927
60, 782, -27.4216, -39.4453
61, 32, -32.1033, -49.6662
62, 768, 19.9384, 37.4708
63, 778, -43.3852, -3.49155
64, 234, -35.3434, 38.418
65, 954, -40.8861, -29.5614
66, 422, -48.242, -9.23987
67, 447, -7.49858, 8.81359
68, 360, 14.3952, -23.5595
69, 917, 24.216, 23.2272
70, 0, 2.15055, -5.13959
71, 190, 19.3784, -13.6623
72, 675, 49.2803, -26.4944
73, 750, -32.2235, 4.69483
74, 48, 39.251, -30.721
75, 247, 18.6021, -38.1706
76, 129, -20.1663, 36.4988
77, 887, -37.8368, 49.7721
78, 550, 23.9696, -31.2219
79, 776, -3.71946, 38.6261
80, 599, -42.8039, 5.39444
81, 259, -40.9352, -41.0459
82, 744, 46.1546, 1.56618
83, 788, 17.7677, 10.5497
84, 345, 28.0066, -8.01634
85, 346, -16.223, -19.8428
86, 509, 36.8441, -46.8446
87, 188, 16.4949, 36.1244
88, 688, -23.339, 34.2713
89, -1, -9.18078, -34.088
90, 606, -46.4497, -40.5787
91, -1, -22.2586, -16.616
92, 542, 45.9201, -10.0953
93, 513, -16.8439, 19.8896
94, 33, 8.68276, 29.4366
95, 0, 8.51575, 15.8788
96, 513, -15.169, 17.5805
97, 315, 24.8329, -19.0144
98, 991, -30.8533, -7.39944
99, 901, 41.5354, 47.1533
100, 48, 34.5842, -24.6877
101, 467, -22.6895, 21.4283
102, 129, -21.5323, 43.8054
103, 0, 7.55268, 5.12876
104, 768, 28.0767, 48.3719
105, 406, 21.0408, 31.627
106, 207, -42.2068, 48.7822
107, 609, -34.989, -46.2867
108, 894, -11.3131, -1.83291
109, 771, 23.6029, 47.3697
110, -1, -22.3963, -17.8813
111, 696, 13.2485, 12.4348
112, 182, 49.6992, -11.9186
113, 48, 43.4204, -31.1541
114, 69, 30.682, 34.9557
115, 158, -34.0008, 15.2662
116, 993, -39.7319, -6.69028
117, 0, -13.3055, -11.2642
118, 367, -12.8849, 44.2472
119, 48, 43.8645, -34.8082
120, 41, 42.6191, 14.9053
