elapsed_s,total_latency_ms,update_ms,plan_ms,time_to_goal,path_cost,obstacle_checks,queue_operations,collision_count,tree_size,avg_deg_out,avg_deg_in,radius
1.5527e-05,29.5752,23.4961,6.07913,0,0,84652,2373,0,3363,96.3449,96.38,9.60512
0.100183,58.2302,51.3149,6.91534,0,0,133652,4268,0,3383,96.1927,96.2445,9.58017
0.200348,80.1307,73.6831,6.44761,0,0,200200,6192,0,3400,96.0685,96.0897,9.55913
0.300513,115.268,109.064,6.20384,0,0,278999,9664,0,3418,95.5328,95.6094,9.53702
0.418266,145.408,139.09,6.31809,0,0,347885,12259,0,3436,95.1417,95.1729,9.51507
0.566326,157.19,151.741,5.44877,0,0,414045,12785,0,3452,95.3239,95.3323,9.49569
0.726337,165.677,159.125,6.55229,0,0,472833,12987,0,3472,95.6385,95.6466,9.47165
0.894575,169.672,164.162,5.51009,0,0,514064,12409,0,3490,95.8966,95.9057,9.45018
1.0669,167.071,162.018,5.05309,0,0,549584,11282,0,3508,96.1132,96.1217,9.42887
1.23654,172.105,166.248,5.857,0,0,562050,10888,0,3528,96.3302,96.335,9.40538
1.41128,172.965,167.249,5.7154,0,0,598134,10843,0,3547,96.565,96.5664,9.38323
1.58686,173.515,167.968,5.54701,0,0,611609,10671,0,3565,96.7686,96.7742,9.3624
1.76321,169.21,163.105,6.10504,0,0,621232,9853,0,3585,97.0728,97.0787,9.33944
1.93516,171.411,165.714,5.69733,0,0,623267,9484,0,3603,97.2967,97.3072,9.31892
2.10942,166.567,160.409,6.15733,0,0,615665,9810,0,3622,97.5514,97.5588,9.29743
2.27862,164.267,158.311,5.95548,0,0,628950,8232,0,3640,97.8418,97.8555,9.27721
2.44558,180.077,173.876,6.20108,0,0,637338,9284,0,3659,98.1798,98.1927,9.25602
2.62848,176.357,170.948,5.40861,0,0,650887,9395,0,3678,98.3755,98.3877,9.23499
2.8077,179.151,172.251,6.90052,0,0,626792,9086,0,3698,98.6385,98.6547,9.21302
2.9901,180.767,173.095,7.67176,0,0,630111,9037,0,3718,98.9672,98.9715,9.19122
3.17373,184.575,178.117,6.4585,0,0,596780,9249,0,3736,99.1847,99.1898,9.17174
3.36148,182.282,174.918,7.36462,0,0,588497,9263,0,3755,99.429,99.4437,9.15132
3.5469,173.073,166.263,6.80992,0,0,586337,8856,0,3775,99.6872,99.703,9.12998
3.72286,169.618,163.027,6.59101,0,0,591559,8666,0,3793,99.8729,99.8903,9.11092
3.89595,169.444,163.535,5.90876,0,0,582680,8254,0,3811,100.086,100.095,9.09198
4.0682,171.079,164.267,6.81174,0,0,591202,7960,0,3830,100.33,100.342,9.07213
4.24262,177.836,171.153,6.68327,0,0,607461,8046,0,3849,100.573,100.586,9.05139
4.42357,168.725,161.955,6.76937,0,0,590753,7565,0,3866,100.83,100.841,9.0349
4.59573,159.736,152.963,6.77337,0,0,584136,7309,0,3885,101.137,101.146,9.01545
4.75871,158.042,152.048,5.99312,0,0,577234,6842,0,3903,101.306,101.303,8.99715
4.91989,159.29,152.281,7.0094,0,0,592401,6440,0,3921,101.552,101.55,8.97897
5.08226,156.509,147.95,8.55873,0,0,606738,6030,0,3940,101.946,101.946,8.9599
5.24232,157.005,149.946,7.05932,0,0,620442,5695,0,3959,102.25,102.246,8.94097
5.40237,152.104,144.851,7.25275,0,0,584307,5605,0,3978,102.547,102.54,8.92216
5.55768,147.748,139.709,8.03855,0,0,541414,5178,0,3997,102.885,102.884,8.90349
5.70861,134.444,126.803,7.64125,0,0,493686,4861,0,4016,103.156,103.152,8.88493
5.84652,128.217,120.479,7.7382,0,0,433723,4417,0,4036,103.456,103.454,8.86554
5.97848,117.793,110.433,7.36078,0,0,422789,4335,0,4055,103.761,103.762,8.84724
