elapsed_s,total_latency_ms,update_ms,plan_ms,time_to_goal,path_cost,obstacle_checks,queue_operations,collision_count,tree_size,avg_deg_out,avg_deg_in,radius
0.109476,109.067,42.2106,66.8563,30,156.373,10214,664,0,793,16.0517,16.0517,20
0.112859,1.68105,0,1.68105,29.98,156.31,48,2,0,794,16.0756,16.0756,20
0.132938,1.44899,0,1.44899,29.98,156.31,57,4,0,796,16.0691,16.0691,20
0.136522,2.35223,0,2.35223,29.96,148.541,106,5,0,798,16.094,16.094,20
0.155636,1.33975,0,1.33975,29.96,148.541,82,14,0,799,16.0926,16.0926,20
0.158259,1.30734,0,1.30734,29.94,148.485,52,4,0,801,16.0949,16.0949,20
0.178707,1.26196,0,1.26196,29.94,148.485,48,2,0,802,16.101,16.101,20
0.180232,0.306998,0,0.306998,29.92,148.428,30,0,0,802,16.101,16.101,20
0.200722,0.243198,0,0.243198,29.92,148.428,40,1,0,803,16.0847,16.0847,20
0.203978,1.83989,0,1.83989,29.9,148.371,50,2,0,804,16.107,16.107,20
0.222604,0.070504,0,0.070504,29.9,148.371,40,0,0,804,16.107,16.107,20
0.225334,1.04197,0,1.04197,29.88,148.315,66,2,0,805,16.1118,16.1118,20
0.251097,6.20124,0,6.20124,29.88,148.315,223,18,0,807,16.171,16.171,20
0.255534,2.80438,0,2.80438,29.86,148.258,120,6,0,808,16.1968,16.1968,20
0.273866,0.629906,0,0.629906,29.86,148.258,50,2,0,809,16.1817,16.1817,20
0.277982,2.40669,0,2.40669,29.84,148.202,70,8,0,810,16.1938,16.1938,20
0.300503,4.46689,0,4.46689,29.84,148.202,101,4,0,812,16.2365,16.2365,20
0.302659,0.260139,0,0.260139,29.82,148.145,40,0,0,812,16.2365,16.2365,20
0.323983,1.35337,0,1.35337,29.82,148.145,60,4,0,813,16.2485,16.2485,20
0.327961,0.904553,0,0.904553,29.8,148.089,40,0,0,813,16.2485,16.2485,20
0.348935,1.75386,0,1.75386,29.8,148.089,40,0,0,813,16.2485,16.2485,20
0.354026,2.19227,0,2.19227,29.78,148.032,90,14,0,815,16.2638,16.2638,20
0.373861,2.18893,0,2.18893,29.78,148.032,53,2,0,816,16.2855,16.2855,20
0.377434,2.13583,0,2.13583,29.76,147.976,68,2,0,818,16.2922,16.2922,20
0.397022,1.06077,0,1.06077,29.76,147.976,50,2,0,819,16.2894,16.2894,20
0.398634,0.148695,0,0.148695,29.74,147.919,40,0,0,819,16.2894,16.2894,20
0.419214,0.575374,0,0.575374,29.74,147.919,50,1,0,820,16.2744,16.2744,20
0.422234,1.60647,0,1.60647,29.72,147.863,88,4,0,822,16.2774,16.2774,20
0.445501,4.09322,0,4.09322,29.72,147.863,60,3,0,824,16.3107,16.3107,20
0.449635,2.0075,0,2.0075,29.7,147.806,65,2,0,825,16.3333,16.3333,20
0.484469,15.6831,0,15.6831,29.7,147.806,579,39,0,827,16.3628,16.3628,20
0.488698,2.67764,0,2.67764,29.68,147.75,98,6,0,829,16.4101,16.4101,20
0.514496,7.46007,0,7.46007,29.68,147.75,202,10,0,831,16.4513,16.4513,20
0.521081,4.48508,0,4.48508,29.66,147.694,171,0,0,832,16.4663,16.4663,20
0.546053,9.09694,0,9.09694,29.66,147.694,213,30,0,834,16.5276,16.5276,20
0.548843,1.29397,0,1.29397,29.64,147.637,88,6,0,835,16.5329,16.5329,20
0.569892,1.39495,0,1.39495,29.64,147.637,50,2,0,836,16.5371,16.5371,20
0.574743,2.23522,0,2.23522,29.62,147.581,75,4,0,838,16.5274,16.5274,20
0.596093,3.17821,0,3.17821,29.62,147.581,95,2,0,839,16.5352,16.5352,20
0.602745,4.06482,0,4.06482,29.6,147.525,126,6,0,841,16.5636,16.5636,20
0.621621,2.97052,0,2.97052,29.6,147.525,70,6,0,843,16.6216,16.6216,20
0.623776,0.604613,0,0.604613,29.58,147.468,50,2,0,844,16.6185,16.6185,20
0.646669,3.21574,0,3.21574,29.58,147.468,97,4,0,846,16.6797,16.6797,20
0.652485,3.23389,0,3.23389,29.56,147.412,60,4,0,847,16.6919,16.6919,20
0.672574,2.88299,0,2.88299,29.56,147.412,72,2,0,848,16.7182,16.7182,20
0.67593,1.73647,0,1.73647,29.54,147.356,60,4,0,849,16.7326,16.7326,20
0.695228,0.487426,0,0.487426,29.54,147.356,40,0,0,849,16.7326,16.7326,20
0.698566,2.03012,0,2.03012,29.52,147.3,79,4,0,851,16.7497,16.7497,20
0.718066,0.766621,0,0.766621,29.52,147.3,40,0,0,851,16.7497,16.7497,20
0.721634,1.2234,0,1.2234,29.5,147.244,65,2,0,852,16.7535,16.7535,20
0.749227,8.07367,0,8.07367,29.5,147.244,87,4,0,854,16.829,16.829,20
0.754645,2.8655,0,2.8655,29.48,147.188,80,6,0,856,16.8306,16.8306,20
0.777533,5.26318,0,5.26318,29.48,147.188,181,10,0,857,16.8565,16.8565,20
0.785377,5.23348,0,5.23348,29.46,147.132,147,2,0,859,16.8719,16.8719,20
0.803782,3.54667,0,3.54667,29.46,147.132,50,2,0,860,16.9233,16.9233,20
0.807032,1.32923,0,1.32923,29.44,147.076,50,1,0,861,16.9245,16.9245,20
0.833044,6.81753,0,6.81753,29.44,147.076,104,4,0,863,16.9791,16.9791,20
0.83722,2.09468,0,2.09468,29.42,147.02,62,2,0,864,16.9884,16.9884,20
0.862762,7.1943,0,7.1943,29.42,147.02,196,14,0,866,17.0127,17.0127,20
0.869009,3.7558,0,3.7558,29.4,146.964,84,4,0,867,17.0415,17.0415,20
0.888056,2.60074,0,2.60074,29.4,146.964,60,4,0,869,17.0345,17.0345,20
0.894134,3.2683,0,3.2683,29.38,146.908,50,2,0,870,17.0713,17.0713,20
0.910446,0.129821,0,0.129821,29.38,146.908,40,0,0,870,17.0713,17.0713,20
0.913215,1.36316,0,1.36316,29.36,146.852,77,2,0,871,17.0804,17.0804,20
0.93508,2.62375,0,2.62375,29.36,146.852,60,4,0,873,17.1054,17.1054,20
0.937368,0.801563,0,0.801563,29.34,146.796,80,2,0,874,17.1121,17.1121,20
0.961885,4.11139,0,4.11139,29.34,146.796,68,2,0,875,17.1383,17.1383,20
0.9693,4.98004,0,4.98004,29.32,146.74,185,16,0,877,17.1916,17.1916,20
0.986712,2.71352,0,2.71352,29.32,146.74,78,2,0,878,17.2153,17.2153,20
0.992688,2.92229,0,2.92229,29.3,146.684,50,2,0,879,17.2332,17.2332,20
1.01096,1.45249,0,1.45249,29.3,146.684,70,6,0,881,17.2293,17.2293,20
1.01464,2.26848,0,2.26848,29.28,146.629,60,4,0,883,17.2593,17.2593,20
1.03507,2.02993,0,2.02993,29.28,146.629,125,0,0,884,17.2613,17.2613,20
1.0391,1.85284,0,1.85284,29.26,146.573,70,6,0,885,17.2791,17.2791,20
1.06105,3.25581,0,3.25581,29.26,146.573,60,4,0,887,17.3078,17.3078,20
1.06266,0.091443,0,0.091443,29.24,146.517,40,0,0,887,17.3078,17.3078,20
1.08534,2.54037,0,2.54037,29.24,146.517,50,2,0,888,17.3052,17.3052,20
1.09102,2.80041,0,2.80041,29.22,146.462,100,4,0,890,17.3404,17.3404,20
1.10952,0.714141,0,0.714141,29.22,146.462,40,0,0,890,17.3404,17.3404,20
1.12153,8.87886,0,8.87886,29.2,146.406,206,7,0,892,17.3655,17.3655,20
1.13381,1.18205,0,1.18205,29.2,146.406,50,2,0,893,17.3583,17.3583,20
1.13805,2.21274,0,2.21274,29.18,146.351,50,2,0,894,17.3669,17.3669,20
1.16189,6.07932,0,6.07932,29.18,146.351,473,92,0,895,17.3777,17.3777,20
1.16669,3.44616,0,3.44616,29.16,146.295,94,6,0,897,17.4348,17.4348,20
1.18445,0.48425,0,0.48425,29.16,146.295,40,0,0,897,17.4348,17.4348,20
1.18698,0.919661,0,0.919661,29.14,146.24,59,2,0,898,17.441,17.441,20
1.21056,4.10807,0,4.10807,29.14,146.24,163,2,0,900,17.4789,17.4789,20
1.21796,4.72617,0,4.72617,29.12,146.184,82,3,0,902,17.4978,17.4978,20
1.23603,2.73135,0,2.73135,29.12,146.184,76,4,0,904,17.5055,17.5055,20
1.24034,2.61872,0,2.61872,29.1,146.129,156,2,0,906,17.5055,17.5055,20
1.26204,3.81315,0,3.81315,29.1,146.129,123,10,0,908,17.5529,17.5529,20
1.26484,1.45052,0,1.45052,29.08,146.074,105,4,0,909,17.5699,17.5699,20
1.28887,4.89733,0,4.89733,29.08,146.074,171,4,0,911,17.5939,17.5939,20
