elapsed_s,total_latency_ms,update_ms,plan_ms,time_to_goal,path_cost,obstacle_checks,queue_operations,collision_count,tree_size,avg_deg_out,avg_deg_in,radius
1.20586,1205.55,1205.33,0.218727,20,138.283,955433,5290,0,2505,74.38,77.1082,14.7088
1.20988,1.4687,0,1.4687,19.98,140.149,1288,2,0,2506,74.4098,77.1369,14.7088
1.22943,0.718721,0,0.718721,19.98,140.149,595,0,0,2507,74.4128,77.1388,14.7071
1.23323,1.648,0,1.648,19.96,140.04,1450,0,0,2508,74.4418,77.1667,14.7054
1.25362,1.59749,0,1.59749,19.96,140.04,1415,0,0,2509,74.4807,77.2045,14.7037
1.25685,1.18036,0,1.18036,19.94,139.932,1154,0,0,2510,74.5032,77.2259,14.702
1.2764,0.582666,0,0.582666,19.94,139.932,491,0,0,2511,74.5193,77.2409,14.7003
1.27861,0.021551,0,0.021551,19.92,139.823,20,0,0,2511,74.5193,77.2409,14.6986
1.29907,0.078145,0,0.078145,19.92,139.823,20,0,0,2511,74.5193,77.2409,14.6986
1.30277,1.28926,0,1.28926,19.9,139.714,1323,0,0,2512,74.5442,77.2647,14.6986
1.32194,0.011321,0,0.011321,19.9,139.714,20,0,0,2512,74.5442,77.2647,14.6969
1.32581,1.53112,0,1.53112,19.88,139.605,1369,0,0,2513,74.5722,77.2917,14.6969
1.34588,1.37229,0,1.37229,19.88,139.605,901,0,0,2514,74.5784,77.2967,14.6952
1.34941,1.15359,0,1.15359,19.86,139.496,1090,0,0,2514,74.5784,77.2967,14.6935
1.37011,1.78118,0,1.78118,19.86,139.496,1178,0,0,2515,74.5984,77.3157,14.6935
1.3729,0.059294,0,0.059294,19.84,139.387,20,0,0,2515,74.5984,77.3157,14.6918
1.39479,1.62535,0,1.62535,19.84,139.387,851,0,0,2516,74.6025,77.3188,14.6918
1.398,0.542536,0,0.542536,19.82,139.278,435,0,0,2517,74.5963,77.3115,14.6901
1.42055,2.64096,0,2.64096,19.82,139.278,1057,0,0,2518,74.6088,77.3229,14.6884
