elapsed_s,total_latency_ms,update_ms,plan_ms,time_to_goal,path_cost,obstacle_checks,queue_operations,collision_count,tree_size,avg_deg_out,avg_deg_in,radius
1.4823e-05,31.9692,24.8508,7.11833,0,0,96453,2300,0,3394,97.0003,97.0165,9.56654
0.100151,66.2339,57.4941,8.73983,0,0,149600,4491,0,3414,96.7923,96.8568,9.54192
0.200268,90.7351,84.3064,6.42866,0,0,220639,6537,0,3433,96.4926,96.4946,9.51871
0.300378,127.834,120.834,7.00004,0,0,314173,9564,0,3452,96.0261,96.0272,9.49569
0.430953,157.297,150.09,7.20707,0,0,401836,11079,0,3470,95.8683,95.8692,9.47285
0.591712,178.991,173.287,5.70396,0,0,483517,13179,0,3488,95.7437,95.7425,9.45256
0.773561,178.091,173.234,4.85769,0,0,533510,12858,0,3504,95.901,95.9033,9.4336
0.954188,167.486,162.505,4.98046,0,0,560756,12798,0,3521,96.0997,96.1031,9.41358
1.12446,175.692,170.872,4.82062,0,0,577909,11545,0,3537,96.261,96.2649,9.39487
1.30276,180.963,175.559,5.40465,0,0,599033,10899,0,3556,96.527,96.5276,9.3728
1.4863,178.892,172.277,6.61585,0,0,631797,10857,0,3575,96.8229,96.8271,9.3509
1.66797,178.036,171.41,6.62527,0,0,629622,10414,0,3595,97.1566,97.1594,9.32802
1.84883,175.704,169.637,6.06646,0,0,647916,9862,0,3613,97.3828,97.3867,9.30759
2.02731,175.945,169.776,6.1692,0,0,617331,9626,0,3632,97.6426,97.6514,9.28618
2.20644,167.537,162.734,4.80319,0,0,600882,9604,0,3649,97.7709,97.7832,9.26604
2.37709,161.978,156.331,5.64732,0,0,602732,8153,0,3667,98.0543,98.072,9.24715
2.54194,177.023,171.226,5.79741,0,0,616891,9419,0,3686,98.2925,98.3079,9.22618
2.72181,171.657,165.924,5.73388,0,0,611354,9583,0,3703,98.5018,98.5212,9.20755
2.89635,169.02,163.07,5.94974,0,0,616026,9328,0,3722,98.7219,98.738,9.18688
3.06814,169.908,164.629,5.27893,0,0,624866,9136,0,3740,98.8848,98.9008,9.16743
3.24096,170.354,164.393,5.96095,0,0,614334,9242,0,3759,99.1322,99.1511,9.14704
3.41429,170.118,164.209,5.90896,0,0,615244,9331,0,3779,99.3567,99.3874,9.12574
3.58727,168.166,162.254,5.91257,0,0,601800,8618,0,3796,99.5582,99.5827,9.10775
3.75866,165.755,159.46,6.29429,0,0,604569,8652,0,3816,99.7935,99.8187,9.08675
3.92743,175.405,168.724,6.68046,0,0,604584,8408,0,3833,100.047,100.074,9.06901
4.10628,168.109,162.726,5.38334,0,0,604890,7766,0,3851,100.281,100.303,9.05036
