elapsed_s,total_latency_ms,update_ms,plan_ms,time_to_goal,path_cost,obstacle_checks,queue_operations,collision_count,tree_size,avg_deg_out,avg_deg_in,radius
0.305471,305.132,33.5148,271.617,20,138.649,162756,5839,0,2682,76,79.928,14.4196
0.318322,0.357747,0,0.357747,19.98,139.283,292,2,0,2683,76.0112,79.9381,14.418
0.338932,0.600821,0,0.600821,19.98,139.283,338,2,0,2684,76.0216,79.9471,14.4164
0.341582,0.046553,0,0.046553,19.96,139.085,220,0,0,2684,76.0216,79.9471,14.4164
0.362084,0.032607,0,0.032607,19.96,139.085,220,0,0,2684,76.0216,79.9471,14.4164
0.36686,1.9559,0,1.9559,19.94,138.888,845,18,0,2685,76.0492,79.9739,14.4149
0.385034,0.026251,0,0.026251,19.94,138.888,220,0,0,2685,76.0492,79.9739,14.4149
0.388319,0.561194,0,0.561194,19.92,138.69,335,2,0,2686,76.0834,80.0067,14.4133
0.409426,1.20026,0,1.20026,19.92,138.69,472,6,0,2687,76.1113,80.0342,14.4117
0.412186,0.046213,0,0.046213,19.9,138.492,220,0,0,2687,76.1113,80.0342,14.4117
0.432681,0.131274,0,0.131274,19.9,138.492,220,0,0,2687,76.1113,80.0342,14.4117
0.43615,0.715696,0,0.715696,19.88,138.295,388,6,0,2688,76.1257,80.0487,14.4102
0.45654,0.826504,0,0.826504,19.88,138.295,304,2,0,2689,76.1554,80.0762,14.4086
0.45953,0.18479,0,0.18479,19.86,138.097,232,2,0,2690,76.1535,80.0729,14.4071
0.479707,0.278389,0,0.278389,19.86,138.097,232,2,0,2691,76.1509,80.0687,14.4055
0.483977,1.11621,0,1.11621,19.84,137.9,400,2,0,2692,76.1809,80.0996,14.4039
0.504624,1.3707,0,1.3707,19.84,137.9,833,22,0,2693,76.2009,80.1177,14.4024
0.507263,0.279366,0,0.279366,19.82,137.702,279,2,0,2694,76.2157,80.131,14.4008
0.528994,1.0708,0,1.0708,19.82,137.702,314,2,0,2695,76.2345,80.1484,14.3993
0.532685,0.410218,0,0.410218,19.8,137.505,270,4,0,2696,76.2507,80.1636,14.3977
0.554345,1.7597,0,1.7597,19.8,137.505,1093,0,0,2697,76.2785,80.1898,14.3962
0.559924,0.604359,0,0.604359,19.78,137.307,265,2,0,2698,76.2969,80.2068,14.3946
0.596798,17.4177,0,17.4177,19.78,137.307,4400,257,0,2699,76.3053,80.2193,14.3931
0.600174,0.284124,0,0.284124,19.76,137.11,281,2,0,2700,76.3104,80.223,14.3915
0.621385,1.13084,0,1.13084,19.76,137.11,351,2,0,2701,76.3299,80.2407,14.39
0.624766,0.127885,0,0.127885,19.74,136.912,251,0,0,2701,76.3299,80.2407,14.39
0.645579,0.822407,0,0.822407,19.74,136.912,271,2,0,2702,76.3738,80.2831,14.3884
0.650279,0.357445,0,0.357445,19.72,136.715,307,2,0,2703,76.3866,80.2945,14.3869
0.670688,0.221562,0,0.221562,19.72,136.715,271,0,0,2703,76.3866,80.2945,14.3869
0.676601,0.095473,0,0.095473,19.7,136.517,271,0,0,2703,76.3866,80.2945,14.3869
0.698091,1.28198,0,1.28198,19.7,136.517,522,16,0,2704,76.4016,80.3084,14.3853
0.70175,0.362081,0,0.362081,19.68,136.32,333,2,0,2705,76.4177,80.3231,14.3838
0.72205,0.174634,0,0.174634,19.68,136.32,291,0,0,2705,76.4177,80.3231,14.3838
0.727565,1.54286,0,1.54286,19.66,136.122,468,4,0,2706,76.4612,80.3636,14.3822
0.747301,0.52466,0,0.52466,19.66,136.122,331,2,0,2707,76.4692,80.3702,14.3807
0.752033,0.115636,0,0.115636,19.64,135.924,311,0,0,2707,76.4692,80.3702,14.3807
0.772367,0.074745,0,0.074745,19.64,135.924,311,0,0,2707,76.4692,80.3702,14.3807
0.777291,1.84689,0,1.84689,19.62,135.727,512,20,0,2708,76.5118,80.4147,14.3791
0.796468,0.058333,0,0.058333,19.62,135.727,311,0,0,2708,76.5118,80.4147,14.3791
0.800675,0.355491,0,0.355491,19.6,135.529,331,2,0,2709,76.5183,80.4197,14.3776
0.821367,0.869572,0,0.869572,19.6,135.529,376,2,0,2710,76.5579,80.4579,14.376
0.824305,0.161429,0,0.161429,19.58,135.332,350,2,0,2711,76.5551,80.4537,14.3745
0.845313,0.465582,0,0.465582,19.58,135.332,341,2,0,2712,76.5608,80.458,14.3729
0.850186,0.429526,0,0.429526,19.56,135.134,350,2,0,2713,76.5839,80.4795,14.3714
0.871609,1.49856,0,1.49856,19.56,135.134,685,10,0,2714,76.5969,80.4926,14.3699
0.879604,1.6968,0,1.6968,19.54,134.937,412,2,0,2715,76.6331,80.5256,14.3683
0.900416,2.84504,0,2.84504,19.54,134.937,693,10,0,2716,76.6602,80.5608,14.3668
0.906003,0.97773,0,0.97773,19.52,134.739,474,4,0,2717,76.6739,80.5753,14.3652
0.926551,1.13543,0,1.13543,19.52,134.739,395,2,0,2718,76.7145,80.6144,14.3637
0.933342,1.27481,0,1.27481,19.5,134.542,454,2,0,2719,76.7573,80.6565,14.3622
0.952936,0.920784,0,0.920784,19.5,134.542,487,2,0,2720,76.7772,80.6728,14.3606
0.9559,0.411433,0,0.411433,19.48,134.344,429,2,0,2721,76.7828,80.6773,14.3591
0.976527,0.617611,0,0.617611,19.48,134.344,480,2,0,2722,76.7994,80.6929,14.3575
0.979955,0.336123,0,0.336123,19.46,134.147,380,2,0,2723,76.7984,80.6904,14.356
0.999853,0.104143,0,0.104143,19.46,134.147,361,0,0,2723,76.7984,80.6904,14.356
1.0028,0.032846,0,0.032846,19.44,133.949,381,0,0,2723,76.7984,80.6904,14.356
1.02351,0.004104,0,0.004104,19.44,133.949,381,0,0,2723,76.7984,80.6904,14.356
1.02963,0.786947,0,0.786947,19.42,133.751,516,13,0,2724,76.8054,80.6975,14.3545
1.04908,0.002841,0,0.002841,19.42,133.751,381,0,0,2724,76.8054,80.6975,14.3545
1.06513,12.5985,0,12.5985,19.4,133.554,3504,63,0,2725,76.8246,80.7229,14.3529
1.07277,0.056644,0,0.056644,19.4,133.554,381,0,0,2725,76.8246,80.7229,14.3529
1.07925,1.34617,0,1.34617,19.38,133.356,540,2,0,2726,76.847,80.7443,14.3514
1.09897,0.97235,0,0.97235,19.38,133.356,522,2,0,2727,76.8805,80.7756,14.3499
1.10215,0.598308,0,0.598308,19.36,133.159,528,2,0,2728,76.8999,80.7933,14.3483
1.12204,0.096827,0,0.096827,19.36,133.159,381,0,0,2728,76.8999,80.7933,14.3483
1.12581,0.293152,0,0.293152,19.34,132.961,404,2,0,2729,76.9077,80.7996,14.3468
1.14699,0.615266,0,0.615266,19.34,132.961,395,2,0,2730,76.9205,80.811,14.3453
1.15412,1.0832,0,1.0832,19.32,132.764,497,2,0,2731,76.9385,80.8272,14.3437
1.17377,1.15101,0,1.15101,19.32,132.764,556,10,0,2732,76.9693,80.8561,14.3422
1.1774,0.150946,0,0.150946,19.3,132.566,371,0,0,2732,76.9693,80.8561,14.3422
1.19731,0.062364,0,0.062364,19.3,132.566,371,0,0,2732,76.9693,80.8561,14.3422
1.2004,0.270133,0,0.270133,19.28,132.369,393,2,0,2733,76.9806,80.8657,14.3407
1.22195,0.639007,0,0.639007,19.28,132.369,372,2,0,2734,76.9934,80.8771,14.3392
1.22671,0.082192,0,0.082192,19.26,132.171,367,0,0,2734,76.9934,80.8771,14.3392
1.24642,0.109954,0,0.109954,19.26,132.171,367,0,0,2734,76.9934,80.8771,14.3392
1.25061,0.395642,0,0.395642,19.24,131.974,426,2,0,2735,77.0044,80.887,14.3376
1.2704,0.089776,0,0.089776,19.24,131.974,397,0,0,2735,77.0044,80.887,14.3376
1.27502,1.15339,0,1.15339,19.22,131.776,490,2,0,2736,77.0197,80.9035,14.3361
1.29399,0.104345,0,0.104345,19.22,131.776,407,0,0,2736,77.0197,80.9035,14.3361
1.29683,0.116498,0,0.116498,19.2,131.578,407,0,0,2736,77.0197,80.9035,14.3361
1.31855,0.776518,0,0.776518,19.2,131.578,562,18,0,2737,77.0157,80.8984,14.3346
1.32214,0.691769,0,0.691769,19.18,131.381,546,6,0,2738,77.0409,80.9222,14.3331
1.34407,1.55982,0,1.55982,19.18,131.381,744,2,0,2739,77.0581,80.9376,14.3315
1.35204,1.62034,0,1.62034,19.16,131.183,560,2,0,2740,77.0953,80.9741,14.33
1.36986,0.002214,0,0.002214,19.16,131.183,417,0,0,2740,77.0953,80.9741,14.33
1.37426,0.072196,0,0.072196,19.14,130.986,427,0,0,2740,77.0953,80.9741,14.33
1.39444,0.324177,0,0.324177,19.14,130.986,439,2,0,2741,77.1036,80.981,14.3285
1.40021,0.826996,0,0.826996,19.12,130.788,877,0,0,2742,77.1306,81.0066,14.327
1.4201,0.303819,0,0.303819,19.12,130.788,457,2,0,2743,77.1291,81.0036,14.3254
1.42304,0.048346,0,0.048346,19.1,130.591,437,0,0,2743,77.1291,81.0036,14.3254
1.44407,0.115798,0,0.115798,19.1,130.591,437,0,0,2743,77.1291,81.0036,14.3254
1.44993,0.42721,0,0.42721,19.08,130.393,464,2,0,2744,77.1385,81.0109,14.3239
1.47025,1.00011,0,1.00011,19.08,130.393,622,6,0,2745,77.1413,81.012,14.3224
1.47757,0.104806,0,0.104806,19.06,130.196,437,0,0,2745,77.1413,81.012,14.3224
1.49831,1.10607,0,1.10607,19.06,130.196,529,2,0,2746,77.1894,81.059,14.3209
1.50338,0.19637,0,0.19637,19.04,129.998,447,2,0,2747,77.1842,81.0524,14.3194
1.52459,0.614358,0,0.614358,19.04,129.998,457,2,0,2748,77.1969,81.0637,14.3178
1.53103,0.00253,0,0.00253,19.02,129.801,437,0,0,2748,77.1969,81.0637,14.3178
1.55169,0.738888,0,0.738888,19.02,129.801,506,2,0,2749,77.2215,81.0888,14.3163
1.55514,0.603202,0,0.603202,19,129.603,527,2,0,2750,77.2495,81.1167,14.3148
1.57484,0.106072,0,0.106072,19,129.603,437,0,0,2750,77.2495,81.1167,14.3148
1.58006,0.371871,0,0.371871,18.98,129.405,458,6,0,2751,77.2486,81.1149,14.3133
1.60035,0.004075,0,0.004075,18.98,129.405,428,0,0,2751,77.2486,81.1149,14.3133
1.6076,0.95798,0,0.95798,18.96,129.208,478,2,0,2752,77.3038,81.1675,14.3118
1.62757,1.02114,0,1.02114,18.96,129.208,549,2,0,2753,77.3327,81.1951,14.3103
1.63453,0.672025,0,0.672025,18.94,129.01,465,2,0,2754,77.3351,81.1961,14.3088
1.65433,0.699178,0,0.699178,18.94,129.01,522,2,0,2755,77.3546,81.2145,14.3072
1.65694,0.000821,0,0.000821,18.92,128.813,438,0,0,2755,77.3546,81.2145,14.3072
1.6775,0.060163,0,0.060163,18.92,128.813,438,0,0,2755,77.3546,81.2145,14.3072
1.68096,0.375178,0,0.375178,18.9,128.615,487,2,0,2756,77.3694,81.2282,14.3057
1.70395,3.03082,0,3.03082,18.9,128.615,1173,30,0,2757,77.3885,81.2445,14.3042
1.70664,0.05946,0,0.05946,18.88,128.418,428,0,0,2757,77.3885,81.2445,14.3042
1.7289,1.81938,0,1.81938,18.88,128.418,521,2,0,2758,77.4217,81.2788,14.3027
1.73347,1.06688,0,1.06688,18.86,128.22,504,2,0,2759,77.4404,81.2994,14.3012
1.75273,0.054562,0,0.054562,18.86,128.22,438,0,0,2759,77.4404,81.2994,14.3012
1.75623,0.335783,0,0.335783,18.84,128.023,515,2,0,2760,77.4312,81.2888,14.2997
1.77677,0.529306,0,0.529306,18.84,128.023,473,2,0,2761,77.4498,81.306,14.2982
1.78134,0.662621,0,0.662621,18.82,127.825,754,0,0,2762,77.4689,81.3237,14.2967
1.80163,0.956867,0,0.956867,18.82,127.825,544,2,0,2763,77.4904,81.3449,14.2952
1.80469,0.207375,0,0.207375,18.8,127.768,448,2,0,2764,77.4946,81.3473,14.2937
1.82719,1.57108,0,1.57108,18.8,127.768,597,6,0,2765,77.528,81.3841,14.2922
1.83062,0.326265,0,0.326265,18.78,127.74,482,2,0,2766,77.5315,81.3858,14.2906
1.85228,1.07646,0,1.07646,18.78,127.74,487,2,0,2767,77.5461,81.3968,14.2891
1.85934,1.64322,0,1.64322,18.76,127.713,599,8,0,2768,77.5567,81.409,14.2876
1.87912,0.722029,0,0.722029,18.76,127.713,459,6,0,2769,77.563,81.4139,14.2861
1.88462,0.91901,0,0.91901,18.74,127.685,456,4,0,2770,77.5733,81.4235,14.2846
1.90483,1.17357,0,1.17357,18.74,127.685,547,4,0,2771,77.6102,81.4572,14.2831
