elapsed_s,total_latency_ms,update_ms,plan_ms,time_to_goal,path_cost,obstacle_checks,queue_operations,collision_count,tree_size,avg_deg_out,avg_deg_in,radius
0.778381,777.936,768.731,9.20501,30,156.373,58556,618,0,788,16.033,16.033,20
0.780393,0.451377,0,0.451377,29.98,156.31,20,0,0,788,16.033,16.033,20
0.801032,0.777614,0,0.777614,29.98,156.31,20,0,0,788,16.033,16.033,20
0.803207,0.843124,0,0.843124,29.96,156.248,76,0,0,789,16.0152,16.0152,20
0.831341,8.42499,0,8.42499,29.96,156.248,488,0,0,791,16.0417,16.0417,20
0.839685,7.05119,0,7.05119,29.94,156.186,480,4,0,792,16.0795,16.0795,20
0.857087,3.57062,0,3.57062,29.94,156.186,220,0,0,793,16.0845,16.0845,20
0.858825,0.324715,0,0.324715,29.92,156.123,20,0,0,793,16.0845,16.0845,20
0.879221,0.384892,0,0.384892,29.92,156.123,20,0,0,793,16.0845,16.0845,20
0.88583,5.34657,0,5.34657,29.9,156.061,365,0,0,795,16.0906,16.0906,20
0.901467,0.498994,0,0.498994,29.9,156.061,20,0,0,795,16.0906,16.0906,20
0.903249,0.498459,0,0.498459,29.88,155.998,48,0,0,795,16.0906,16.0906,20
0.92799,4.68379,0,4.68379,29.88,155.998,294,0,0,796,16.1093,16.1093,20
0.92984,0.653902,0,0.653902,29.86,155.936,20,0,0,796,16.1093,16.1093,20
0.956325,6.7304,0,6.7304,29.86,155.936,310,0,0,797,16.1142,16.1142,20
0.960511,2.46724,0,2.46724,29.84,155.873,170,0,0,798,16.1128,16.1128,20
0.97909,0.845364,0,0.845364,29.84,155.873,20,0,0,798,16.1128,16.1128,20
0.991319,10.4089,0,10.4089,29.82,155.811,465,0,0,799,16.1377,16.1377,20
1.00818,6.74908,0,6.74908,29.82,155.811,275,0,0,800,16.15,16.15,20
1.01163,1.8528,0,1.8528,29.8,155.748,85,1,0,801,16.1398,16.1398,20
1.04053,10.3997,0,10.3997,29.8,155.748,322,0,0,802,16.1584,16.1584,20
1.04627,3.71523,0,3.71523,29.78,155.686,210,0,0,803,16.1544,16.1544,20
1.06351,0.657978,0,0.657978,29.78,155.686,20,0,0,803,16.1544,16.1544,20
1.0785,13.6343,0,13.6343,29.76,155.623,570,44,0,805,16.1826,16.1826,20
1.08909,3.68178,0,3.68178,29.76,155.623,159,0,0,806,16.1824,16.1824,20
1.10027,9.40674,0,9.40674,29.74,155.561,615,0,0,808,16.2166,16.2166,20
1.11961,8.58743,0,8.58743,29.74,155.561,574,2,0,810,16.2531,16.2531,20
