elapsed_s,total_latency_ms,update_ms,plan_ms,time_to_goal,path_cost,obstacle_checks,queue_operations,collision_count,tree_size,avg_deg_out,avg_deg_in,radius
0.146585,146.13,43.2502,102.88,25,159.025,18434,754,0,601,12.9285,12.9285,40
0.151652,3.62432,0,3.62432,24.98,170.704,151,2,0,603,12.9784,12.9784,40
0.174746,6.43962,0,6.43962,24.98,170.704,352,4,0,605,13.1372,13.1372,40
0.183153,7.61826,0,7.61826,24.96,170.548,295,4,0,609,13.2266,13.2266,40
0.206249,10.1724,0,10.1724,24.96,170.548,449,4,0,612,13.3399,13.3399,40
0.210103,3.10961,0,3.10961,24.94,170.392,90,6,0,615,13.3252,13.3252,40
0.230562,3.09924,0,3.09924,24.94,170.392,60,2,0,617,13.2901,13.2901,40
0.231472,0.245165,0,0.245165,24.92,170.236,36,0,0,617,13.2901,13.2901,40
0.257229,5.62243,0,5.62243,24.92,170.236,196,0,0,619,13.3215,13.3215,40
0.25888,0.739471,0,0.739471,24.9,170.08,46,2,0,620,13.3145,13.3145,40
0.287732,9.28237,0,9.28237,24.9,170.08,178,4,0,622,13.4212,13.4212,40
0.293727,4.82074,0,4.82074,24.88,169.923,105,4,0,624,13.4375,13.4375,40
0.314891,5.75307,0,5.75307,24.88,169.923,271,8,0,627,13.4817,13.4817,40
0.329338,13.4586,0,13.4586,24.86,169.765,691,25,0,631,13.5753,13.5753,40
0.341236,4.90801,0,4.90801,24.86,169.765,85,6,0,634,13.5899,13.5899,40
0.347677,5.20586,0,5.20586,24.84,169.608,81,5,0,637,13.5965,13.5965,40
0.367591,4.7146,0,4.7146,24.84,169.608,287,2,0,639,13.6291,13.6291,40
0.372403,3.8013,0,3.8013,24.82,169.45,98,4,0,641,13.6693,13.6693,40
0.395089,6.03706,0,6.03706,24.82,169.45,174,4,0,643,13.7574,13.7574,40
0.398051,1.93905,0,1.93905,24.8,169.291,40,0,0,644,13.7391,13.7391,40
0.422205,5.81108,0,5.81108,24.8,169.291,97,6,0,646,13.7647,13.7647,40
0.424354,1.03227,0,1.03227,24.78,169.132,36,0,0,646,13.7647,13.7647,40
0.451463,7.48464,0,7.48464,24.78,169.132,115,0,0,648,13.7593,13.7593,40
