elapsed_s,total_latency_ms,update_ms,plan_ms,time_to_goal,path_cost,obstacle_checks,queue_operations,collision_count,tree_size,avg_deg_out,avg_deg_in,radius
1.7154e-05,30.8255,2.92152,27.904,0,0,23571,2537,0,3643,100.802,100.84,9.27274
0.100103,53.4474,9.46238,43.9851,0,0,48014,4260,0,3663,100.419,100.444,9.25047
0.200191,85.3609,16.8236,68.5373,0,0,78025,5764,0,3683,99.804,99.8127,9.22838
0.300267,120.358,25.4788,94.8788,0,0,108255,7261,0,3702,99.1723,99.1969,9.20755
0.424931,155.119,33.5468,121.572,0,0,136732,8457,0,3722,98.7303,98.7289,9.18579
0.585018,181.761,41.5066,140.255,0,0,152234,9721,0,3741,98.5536,98.5539,9.16527
0.770403,175.03,41.4649,133.565,0,0,149247,9480,0,3761,98.724,98.7243,9.14383
0.948875,163.494,31.477,132.017,0,0,139910,9199,0,3781,99.0323,99.0331,9.12255
1.11612,155.247,27.6554,127.591,0,0,135865,8560,0,3801,99.2778,99.2807,9.10144
1.27492,159.562,35.2766,124.286,0,0,135109,8821,0,3820,99.4647,99.4636,9.08152
1.43786,155.109,32.7711,122.338,0,0,132071,8459,0,3839,99.7101,99.7119,9.06174
1.59674,152.553,34.0709,118.482,0,0,129123,7550,0,3859,99.9655,99.9679,9.04107
1.75292,147.63,30.2584,117.372,0,0,132490,7382,0,3879,100.215,100.217,9.02056
1.90414,147.121,32.8585,114.263,0,0,132489,6929,0,3894,100.398,100.401,9.00527
2.0547,137.373,20.7592,116.614,0,0,131620,6549,0,3914,100.656,100.664,8.98502
2.1955,140.038,23.0696,116.969,0,0,136419,6476,0,3932,100.87,100.873,8.96691
2.33897,151.721,30.3281,121.393,0,0,143542,6969,0,3952,101.13,101.139,8.94693
2.49429,151.313,27.4988,123.815,0,0,145704,7367,0,3972,101.343,101.363,8.9271
2.64921,145.433,25.7773,119.655,0,0,142631,6702,0,3991,101.584,101.607,8.90839
2.79798,145.951,24.3401,121.611,0,0,141665,6970,0,4011,101.839,101.859,8.88883
2.94747,147.369,25.5984,121.771,0,0,139783,7471,0,4031,102.049,102.063,8.86941
3.09824,142.754,24.2274,118.527,0,0,135587,7196,0,4051,102.307,102.319,8.85012
3.24446,136.319,20.6053,115.714,0,0,127282,6625,0,4071,102.615,102.628,8.83097
3.38432,136.871,19.7384,117.133,0,0,128186,6702,0,4091,102.876,102.892,8.81196
3.52474,133.571,19.0074,114.564,0,0,126882,6501,0,4109,103.144,103.162,8.79496
3.66172,136.702,21.5495,115.152,0,0,124969,6591,0,4129,103.341,103.357,8.77619
3.80207,135.203,18.8785,116.324,0,0,125226,6399,0,4149,103.603,103.618,8.75755
3.94097,128.077,17.5723,110.504,0,0,121157,6043,0,4169,103.835,103.851,8.73904
4.0727,121.38,15.0747,106.305,0,0,118463,5985,0,4189,104.044,104.066,8.72066
4.19767,121.009,14.7837,106.225,0,0,118119,5746,0,4208,104.316,104.34,8.70331
4.32221,125.322,15.6782,109.644,0,0,127016,5633,0,4228,104.535,104.564,8.68516
4.45113,124.592,13.7934,110.799,0,0,130861,5359,0,4248,104.834,104.865,8.66714
4.57936,128.08,14.6157,113.464,0,0,138506,5129,0,4265,105.064,105.092,8.65192
4.71091,126.833,13.5039,113.329,0,0,134752,4834,0,4285,105.346,105.372,8.63412
4.84128,117.524,11.5298,105.995,0,0,122258,4537,0,4305,105.66,105.688,8.61644
4.9624,108.14,10.8484,97.2915,0,0,105640,4472,0,4325,105.914,105.944,8.59887
5.07413,92.6927,10.1046,82.5881,0,0,92356,4236,0,4343,106.203,106.231,8.58316
5.17424,84.8149,9.12055,75.6944,0,0,87971,4018,0,4362,106.494,106.522,8.56668
5.27433,84.6895,8.79142,75.898,0,0,91146,3815,0,4381,106.753,106.78,8.5503
5.37443,85.23,8.59283,76.6372,0,0,94996,3645,0,4400,107.031,107.068,8.53402
5.4746,84.3924,8.34502,76.0474,0,0,96296,3298,0,4418,107.221,107.251,8.51869
5.57477,89.2079,8.70257,80.5053,0,0,101764,3456,0,4438,107.482,107.519,8.50176
5.67484,88.3569,8.69327,79.6636,0,0,100725,3301,0,4456,107.755,107.785,8.48662
5.77491,94.804,9.54688,85.2571,0,0,105903,3426,0,4476,107.998,108.022,8.46989
5.875,97.4576,11.1644,86.2932,0,0,106176,3684,0,4495,108.253,108.283,8.4541
5.97663,98.6718,11.2882,87.3836,0,0,106349,3844,0,4514,108.426,108.462,8.43841
6.0792,100.667,10.9315,89.7358,0,0,103623,4129,0,4533,108.65,108.698,8.4228
6.18382,103.704,11.0045,92.6999,0,0,105057,4431,0,4553,108.871,108.92,8.40648
6.29172,107.593,11.8811,95.7119,0,0,105842,4706,0,4573,109.119,109.171,8.39026
6.40336,114.558,13.5302,101.028,0,0,112917,5040,0,4592,109.251,109.309,8.37494
6.52211,119.803,14.798,105.005,0,0,121360,5248,0,4612,109.435,109.507,8.35892
6.64604,125.911,15.7659,110.145,0,0,123585,5520,0,4631,109.541,109.639,8.34379
6.77642,130.269,16.6636,113.605,0,0,128202,5922,0,4651,109.666,109.786,8.32795
6.91087,138.143,16.3408,121.802,0,0,131746,6163,0,4670,109.766,109.878,8.313
7.05322,139.571,17.1197,122.451,0,0,133641,6119,0,4690,109.884,109.988,8.29735
7.19719,147.179,18.7408,128.438,0,0,137946,6357,0,4709,109.898,110.014,8.28258
7.34863,157.448,21.9392,135.508,0,0,146985,6838,0,4728,110.034,110.132,8.26788
7.51023,170.658,23.4168,147.241,0,0,158890,6900,0,4748,110.094,110.185,8.25251
7.68521,182.856,25.7913,157.064,0,0,167187,7186,0,4766,110.142,110.245,8.23875
7.8726,177.113,21.3089,155.804,0,0,165218,7522,0,4786,110.201,110.302,8.22355
8.05409,193.382,26.1859,167.196,0,0,164399,8191,0,4806,110.213,110.34,8.20844
8.25185,195.863,28.5394,167.323,0,0,168548,8425,0,4826,110.218,110.344,8.19342
8.45204,203.692,33.0864,170.605,0,0,170108,8772,0,4845,110.299,110.41,8.17924
8.66028,201.835,31.9452,169.89,0,0,166639,8945,0,4864,110.337,110.474,8.16513
8.86637,208.85,33.979,174.871,0,0,157573,9094,0,4881,110.4,110.532,8.15257
9.0806,185.567,30.204,155.363,0,0,153817,8743,0,4900,110.581,110.663,8.13861
9.27053,178.887,26.8277,152.059,0,0,148835,7803,0,4919,110.664,110.736,8.12473
9.45406,187.092,25.0294,162.063,0,0,151709,9251,0,4939,110.656,110.727,8.11019
9.64597,217.73,44.4829,173.247,0,0,152361,9657,0,4959,110.672,110.712,8.09575
9.86863,224.963,50.126,174.837,0,0,152211,10236,0,4979,110.771,110.793,8.08138
