elapsed_s,total_latency_ms,update_ms,plan_ms,time_to_goal,path_cost,obstacle_checks,queue_operations,collision_count,tree_size,avg_deg_out,avg_deg_in,radius
0.408627,408.102,406.202,1.90036,25,170.12,45581,763,0,601,12.9684,12.9684,40
0.420285,10.6737,0,10.6737,24.98,183.882,548,0,0,603,13.0133,13.0133,40
0.430422,0.532808,0,0.532808,24.98,183.882,20,0,0,603,13.0133,13.0133,40
0.447503,16.0366,0,16.0366,24.96,183.727,612,0,0,604,13.0778,13.0778,40
0.452795,1.07609,0,1.07609,24.96,183.727,20,0,0,604,13.0778,13.0778,40
0.455843,2.09246,0,2.09246,24.94,183.571,58,0,0,605,13.0579,13.0579,40
0.476198,2.20718,0,2.20718,24.94,183.571,212,2,0,606,13.0726,13.0726,40
0.47944,2.41128,0,2.41128,24.92,183.415,191,0,0,607,13.1087,13.1087,40
0.507832,10.2717,0,10.2717,24.92,183.415,911,2,0,610,13.218,13.218,40
0.524425,15.8841,0,15.8841,24.9,183.26,1006,0,0,612,13.3676,13.3676,40
0.535821,6.89026,0,6.89026,24.9,183.26,429,0,0,615,13.4016,13.4016,40
0.538162,1.55359,0,1.55359,24.88,183.104,79,0,0,616,13.401,13.401,40
0.56327,6.34287,0,6.34287,24.88,183.104,562,0,0,617,13.5105,13.5105,40
0.565174,1.10946,0,1.10946,24.86,182.948,74,0,0,617,13.5105,13.5105,40
0.593526,9.18928,0,9.18928,24.86,182.948,446,4,0,618,13.5405,13.5405,40
0.595608,1.07727,0,1.07727,24.84,182.791,61,0,0,619,13.5283,13.5283,40
0.618137,3.47508,0,3.47508,24.84,182.791,174,5,0,621,13.5266,13.5266,40
0.623897,4.5847,0,4.5847,24.82,182.634,273,0,0,622,13.5161,13.5161,40
0.66597,26.5042,0,26.5042,24.82,182.634,1171,36,0,624,13.6619,13.6619,40
0.668653,1.82536,0,1.82536,24.8,182.476,137,2,0,625,13.6592,13.6592,40
0.687914,0.799607,0,0.799607,24.8,182.476,20,0,0,625,13.6592,13.6592,40
0.689409,0.663015,0,0.663015,24.78,182.318,32,0,0,626,13.6422,13.6422,40
0.720221,11.0911,0,11.0911,24.78,182.318,709,4,0,628,13.7325,13.7325,40
0.722617,1.48603,0,1.48603,24.76,182.159,57,0,0,629,13.7281,13.7281,40
0.746084,4.72767,0,4.72767,24.76,182.159,212,0,0,630,13.7286,13.7286,40
0.769108,21.8921,0,21.8921,24.74,181.999,1550,22,0,634,13.9274,13.9274,40
0.775092,4.98887,0,4.98887,24.72,181.838,139,0,0,636,13.9167,13.9167,40
0.793953,3.55027,0,3.55027,24.72,181.838,119,0,0,637,13.9184,13.9184,40
0.795925,1.26408,0,1.26408,24.7,181.678,80,0,0,638,13.9013,13.9013,40
0.815606,0.650238,0,0.650238,24.7,181.678,20,0,0,638,13.9013,13.9013,40
0.821378,4.67535,0,4.67535,24.68,181.517,169,3,0,640,13.8891,13.8891,40
0.841173,4.24989,0,4.24989,24.68,181.517,127,0,0,641,13.8846,13.8846,40
0.855304,12.9669,0,12.9669,24.66,181.358,461,0,0,642,13.9143,13.9143,40
0.872349,9.66134,0,9.66134,24.66,181.358,640,0,0,644,13.9783,13.9783,40
0.87972,6.62786,0,6.62786,24.64,181.198,306,0,0,646,13.9969,13.9969,40
0.901606,8.02215,0,8.02215,24.64,181.198,290,0,0,647,14.0124,14.0124,40
0.919542,16.9149,0,16.9149,24.62,181.039,1307,16,0,650,14.2046,14.2046,40
0.927466,4.38672,0,4.38672,24.62,181.039,301,1,0,652,14.2055,14.2055,40
0.934225,5.76076,0,5.76076,24.6,180.88,430,2,0,654,14.2492,14.2492,40
0.960501,11.5631,0,11.5631,24.6,180.88,808,0,0,655,14.374,14.374,40
0.967203,5.80106,0,5.80106,24.58,180.722,221,0,0,656,14.3948,14.3948,40
0.987832,6.02974,0,6.02974,24.58,180.722,268,0,0,658,14.3921,14.3921,40
0.99626,7.65387,0,7.65387,24.56,180.564,373,0,0,659,14.4188,14.4188,40
1.01822,9.36481,0,9.36481,24.56,180.564,540,0,0,661,14.4554,14.4554,40
1.02262,3.3905,0,3.3905,24.54,180.406,315,0,0,663,14.4706,14.4706,40
1.05116,11.8088,0,11.8088,24.54,180.406,591,2,0,666,14.494,14.494,40
1.06213,9.82517,0,9.82517,24.52,180.249,826,0,0,668,14.6168,14.6168,40
1.08058,8.09882,0,8.09882,24.52,180.249,402,0,0,671,14.623,14.623,40
1.09306,11.4637,0,11.4637,24.5,180.117,784,0,0,672,14.7188,14.7188,40
