elapsed_s,total_latency_ms,update_ms,plan_ms,time_to_goal,path_cost,obstacle_checks,queue_operations,collision_count,tree_size,avg_deg_out,avg_deg_in,radius
1.18808,1187.78,1187.72,0.058242,20,137.828,974525,5102,0,2458,75.7795,77.6322,14.79
1.19185,0.943512,0,0.943512,19.98,141.316,1038,2,0,2459,75.7898,77.6417,14.79
1.21102,0.057549,0,0.057549,19.98,141.316,60,0,0,2459,75.7898,77.6417,14.7883
1.21399,0.554672,0,0.554672,19.96,141.166,572,0,0,2460,75.8163,77.6675,14.7883
1.23592,2.23541,0,2.23541,19.96,141.166,1917,0,0,2461,75.8663,77.7168,14.7865
1.23841,0.08189,0,0.08189,19.94,141.016,60,0,0,2461,75.8663,77.7168,14.7848
1.25882,0.111297,0,0.111297,19.94,141.016,60,0,0,2461,75.8663,77.7168,14.7848
1.26214,1.05843,0,1.05843,19.92,140.866,1006,0,0,2462,75.8745,77.7242,14.7848
1.28256,1.06182,0,1.06182,19.92,140.866,684,0,0,2463,75.8717,77.7207,14.7831
1.28627,1.76487,0,1.76487,19.9,140.716,1843,0,0,2464,75.9156,77.7638,14.7813
1.30646,1.69363,0,1.69363,19.9,140.716,911,0,0,2465,75.9245,77.772,14.7796
1.31047,1.58193,0,1.58193,19.88,140.566,1428,0,0,2466,75.953,77.7997,14.7778
1.32958,0.131767,0,0.131767,19.88,140.566,70,0,0,2466,75.953,77.7997,14.7761
1.33303,0.618391,0,0.618391,19.86,140.416,627,2,0,2467,75.9453,77.7912,14.7761
1.3528,0.034219,0,0.034219,19.86,140.416,80,0,0,2467,75.9453,77.7912,14.7743
1.3555,0.293675,0,0.293675,19.84,140.265,333,0,0,2468,75.9287,77.7739,14.7743
1.37551,0.085568,0,0.085568,19.84,140.265,80,0,0,2468,75.9287,77.7739,14.7726
1.37937,1.27001,0,1.27001,19.82,140.115,1495,0,0,2469,75.9567,77.8011,14.7726
1.39856,0.061289,0,0.061289,19.82,140.115,80,0,0,2469,75.9567,77.8011,14.7709
1.40341,1.72926,0,1.72926,19.8,139.965,1400,0,0,2470,75.9794,77.8231,14.7709
1.42233,0.079235,0,0.079235,19.8,139.965,80,0,0,2470,75.9794,77.8231,14.7691
1.42876,1.4996,0,1.4996,19.78,139.815,707,0,0,2471,75.9814,77.8244,14.7691
1.44858,1.14173,0,1.14173,19.78,139.815,675,0,0,2472,75.9826,77.8248,14.7674
1.45353,0.086232,0,0.086232,19.76,139.665,81,0,0,2472,75.9826,77.8248,14.7656
1.47431,0.794266,0,0.794266,19.76,139.665,665,0,0,2473,75.9879,77.8294,14.7656
1.47801,1.37152,0,1.37152,19.74,139.515,1401,0,0,2474,76.0162,77.8569,14.7639
1.49775,0.739709,0,0.739709,19.74,139.515,534,2,0,2475,76.0178,77.8582,14.7622
1.50022,0.125297,0,0.125297,19.72,139.365,81,0,0,2475,76.0178,77.8582,14.7604
1.52302,2.38655,0,2.38655,19.72,139.365,915,0,0,2476,76.0222,77.8619,14.7604
1.53177,3.45879,0,3.45879,19.7,139.214,1541,36,0,2477,76.0468,77.8878,14.7587
1.54879,0.384466,0,0.384466,19.7,139.214,333,0,0,2478,76.0307,77.8709,14.757
1.5576,4.4444,0,4.4444,19.68,139.064,1884,0,0,2479,76.0738,77.9133,14.7552
1.57491,1.74,0,1.74,19.68,139.064,1428,0,0,2480,76.1032,77.9419,14.7535
1.57724,0.00671,0,0.00671,19.66,138.914,101,0,0,2480,76.1032,77.9419,14.7518
1.59941,1.77371,0,1.77371,19.66,138.914,1396,0,0,2481,76.1254,77.9633,14.7518
1.60271,1.08668,0,1.08668,19.64,138.764,1282,0,0,2482,76.1483,77.9855,14.7501
1.62437,2.105,0,2.105,19.64,138.764,1191,0,0,2483,76.1611,77.9976,14.7483
1.62798,0.07887,0,0.07887,19.62,138.614,112,0,0,2483,76.1611,77.9976,14.7466
1.65177,3.21528,0,3.21528,19.62,138.614,1092,4,0,2484,76.1699,78.0052,14.7466
1.65638,0.096268,0,0.096268,19.6,138.464,112,0,0,2484,76.1699,78.0052,14.7449
1.67877,2.02985,0,2.02985,19.6,138.464,1229,0,0,2485,76.1863,78.0209,14.7449
1.68671,2.6242,0,2.6242,19.58,138.314,1001,0,0,2486,76.1919,78.0257,14.7432
1.70391,0.132254,0,0.132254,19.58,138.314,112,0,0,2486,76.1919,78.0257,14.7414
1.7079,1.56419,0,1.56419,19.56,138.163,1698,0,0,2487,76.232,78.0651,14.7414
1.72753,0.698486,0,0.698486,19.56,138.163,630,0,0,2488,76.2279,78.0603,14.7397
1.73229,1.98747,0,1.98747,19.54,138.013,823,0,0,2489,76.2346,78.0663,14.738
1.75078,0.123883,0,0.123883,19.54,138.013,112,0,0,2489,76.2346,78.0663,14.7363
1.75501,0.423547,0,0.423547,19.52,137.863,403,0,0,2490,76.2225,78.0534,14.7363
1.77489,0.063817,0,0.063817,19.52,137.863,112,0,0,2490,76.2225,78.0534,14.7345
1.78042,0.139942,0,0.139942,19.5,137.713,118,0,0,2490,76.2225,78.0534,14.7345
1.80008,0.057561,0,0.057561,19.5,137.713,118,0,0,2490,76.2225,78.0534,14.7345
1.80338,0.574716,0,0.574716,19.48,137.563,604,0,0,2491,76.218,78.0482,14.7345
1.82329,0.012603,0,0.012603,19.48,137.563,118,0,0,2491,76.218,78.0482,14.7328
1.82762,0.042372,0,0.042372,19.46,137.413,118,0,0,2491,76.218,78.0482,14.7328
1.84856,0.073586,0,0.073586,19.46,137.413,118,0,0,2491,76.218,78.0482,14.7328
1.85355,0.009139,0,0.009139,19.44,137.263,118,0,0,2491,76.218,78.0482,14.7328
1.87494,1.32255,0,1.32255,19.44,137.263,584,0,0,2492,76.2175,78.047,14.7328
1.88078,1.28188,0,1.28188,19.42,137.113,1103,2,0,2493,76.2323,78.061,14.7311
1.89991,0.194684,0,0.194684,19.42,137.113,175,0,0,2493,76.2323,78.061,14.7294
1.90355,0.584352,0,0.584352,19.4,136.962,573,0,0,2494,76.2229,78.0509,14.7294
1.92488,1.6076,0,1.6076,19.4,136.962,1278,0,0,2495,76.2477,78.0749,14.7277
1.92728,0.007095,0,0.007095,19.38,136.812,118,0,0,2495,76.2477,78.0749,14.7259
1.95025,2.49482,0,2.49482,19.38,136.812,2008,0,0,2496,76.2929,78.1194,14.7259
1.95256,0.039122,0,0.039122,19.36,136.662,128,0,0,2496,76.2929,78.1194,14.7242
1.97326,0.246194,0,0.246194,19.36,136.662,128,0,0,2496,76.2929,78.1194,14.7242
1.98118,2.83979,0,2.83979,19.34,136.512,1668,0,0,2497,76.3236,78.1494,14.7242
1.99852,0.225845,0,0.225845,19.34,136.512,138,0,0,2497,76.3236,78.1494,14.7225
2.00608,4.39947,0,4.39947,19.32,136.362,1676,2,0,2498,76.3543,78.1793,14.7225
2.02228,0.102799,0,0.102799,19.32,136.362,148,0,0,2498,76.3543,78.1793,14.7208
2.02566,1.1173,0,1.1173,19.3,136.212,1429,0,0,2499,76.377,78.2013,14.7208
2.04781,2.71802,0,2.71802,19.3,136.212,1138,35,0,2500,76.3888,78.2128,14.7191
2.05739,5.02361,0,5.02361,19.28,135,2101,0,0,2501,76.4374,78.2607,14.7174
2.07413,1.60658,0,1.60658,19.28,135,1085,0,0,2502,76.4452,78.2678,14.7157
2.07648,0.075723,0,0.075723,19.26,134.85,158,0,0,2502,76.4452,78.2678,14.714
2.0999,3.46231,0,3.46231,19.26,134.85,1510,0,0,2503,76.4726,78.2944,14.714
2.10451,1.3299,0,1.3299,19.24,134.7,1090,4,0,2504,76.4892,78.3107,14.7122
2.12344,0.043628,0,0.043628,19.24,134.7,149,0,0,2504,76.4892,78.3107,14.7105
2.12604,0.704511,0,0.704511,19.22,134.55,659,0,0,2505,76.479,78.2998,14.7105
2.1468,0.91592,0,0.91592,19.22,134.55,846,0,0,2506,76.4864,78.3065,14.7088
2.14885,0.28323,0,0.28323,19.2,134.4,459,0,0,2507,76.4922,78.3115,14.7071
2.17093,2.00128,0,2.00128,19.2,134.4,1755,0,0,2508,76.5263,78.3449,14.7054
2.17499,1.62892,0,1.62892,19.18,134.249,780,2,0,2509,76.5233,78.3408,14.7037
2.19604,2.60366,0,2.60366,19.18,134.249,888,0,0,2510,76.5502,78.3669,14.702
2.20226,1.22127,0,1.22127,19.16,134.099,659,0,0,2511,76.5392,78.3552,14.7003
2.22499,3.35319,0,3.35319,19.16,134.099,1559,0,0,2512,76.5641,78.3794,14.6986
2.23261,2.79384,0,2.79384,19.14,133.949,981,2,0,2513,76.571,78.3856,14.6969
2.24984,0.010589,0,0.010589,19.14,133.949,169,0,0,2513,76.571,78.3856,14.6952
2.25425,0.195576,0,0.195576,19.12,133.799,170,0,0,2513,76.571,78.3856,14.6952
2.27411,0.057804,0,0.057804,19.12,133.799,170,0,0,2513,76.571,78.3856,14.6952
2.27671,0.499466,0,0.499466,19.1,133.649,758,0,0,2514,76.5744,78.3882,14.6952
2.29967,2.7295,0,2.7295,19.1,133.649,1479,0,0,2515,76.5992,78.4123,14.6935
2.30347,1.57507,0,1.57507,19.08,133.499,1701,0,0,2516,76.63,78.4424,14.6918
2.32468,1.891,0,1.891,19.08,133.499,917,0,0,2517,76.64,78.4517,14.6901
2.32748,0.066565,0,0.066565,19.06,133.349,171,0,0,2517,76.64,78.4517,14.6884
2.34859,0.738091,0,0.738091,19.06,133.349,634,0,0,2518,76.6358,78.4468,14.6884
2.35741,5.07502,0,5.07502,19.04,133.199,1713,2,0,2519,76.6673,78.4776,14.6867
2.37532,2.35374,0,2.35374,19.04,133.199,908,0,0,2520,76.6683,78.4778,14.685
2.37901,1.32547,0,1.32547,19.02,133.048,1651,0,0,2521,76.7057,78.5145,14.6833
2.39984,1.84769,0,1.84769,19.02,133.048,1557,0,0,2522,76.7363,78.5444,14.6816
2.40184,0.005485,0,0.005485,19,132.898,187,0,0,2522,76.7363,78.5444,14.6799
