elapsed_s,total_latency_ms,update_ms,plan_ms,time_to_goal,path_cost,obstacle_checks,queue_operations,collision_count,tree_size,avg_deg_out,avg_deg_in,radius
0.284447,284.087,31.9417,252.146,20,137.72,144782,5388,0,2589,77.1429,79.9262,14.5684
0.295686,0.265633,0,0.265633,19.98,141.742,320,2,0,2590,77.1409,79.9232,14.5668
0.315492,0.065966,0,0.065966,19.98,141.742,240,0,0,2590,77.1409,79.9232,14.5668
0.318534,0.375746,0,0.375746,19.96,141.592,289,8,0,2591,77.1636,79.9448,14.5651
0.338656,0.072831,0,0.072831,19.96,141.592,240,0,0,2591,77.1636,79.9448,14.5651
0.34172,0.447817,0,0.447817,19.94,141.442,344,2,0,2592,77.1786,79.9587,14.5635
0.36194,0.269649,0,0.269649,19.94,141.442,254,2,0,2593,77.1739,79.953,14.5619
0.364702,0.056811,0,0.056811,19.92,141.292,240,0,0,2593,77.1739,79.953,14.5619
0.385494,0.558523,0,0.558523,19.92,141.292,290,2,0,2594,77.2039,79.9819,14.5602
0.388623,0.339701,0,0.339701,19.9,141.141,340,2,0,2595,77.2054,79.9823,14.5586
0.409213,0.552719,0,0.552719,19.9,141.141,337,2,0,2596,77.2111,79.9869,14.557
0.412281,0.495437,0,0.495437,19.88,140.991,305,2,0,2597,77.2291,80.0035,14.5553
0.432192,0.061507,0,0.061507,19.88,140.991,240,0,0,2597,77.2291,80.0035,14.5553
0.435184,0.437783,0,0.437783,19.86,140.841,259,2,0,2598,77.2825,80.0558,14.5537
0.455342,0.305697,0,0.305697,19.86,140.841,277,2,0,2599,77.2747,80.0469,14.5521
0.459122,0.598753,0,0.598753,19.84,140.691,308,2,0,2600,77.3188,80.0896,14.5505
0.479055,0.427043,0,0.427043,19.84,140.691,286,2,0,2601,77.3206,80.09,14.5488
0.482613,0.49414,0,0.49414,19.82,140.541,320,6,0,2602,77.3474,80.1157,14.5472
0.502642,0.062466,0,0.062466,19.82,140.541,260,0,0,2602,77.3474,80.1157,14.5472
0.507989,0.776634,0,0.776634,19.8,140.391,405,2,0,2603,77.3465,80.1137,14.5456
0.5276,0.534228,0,0.534228,19.8,140.391,308,2,0,2604,77.3644,80.1298,14.5439
0.530724,0.077878,0,0.077878,19.78,140.241,260,0,0,2604,77.3644,80.1298,14.5439
0.550688,0.143792,0,0.143792,19.78,140.241,260,0,0,2604,77.3644,80.1298,14.5439
0.553467,0.066626,0,0.066626,19.76,140.091,261,0,0,2604,77.3644,80.1298,14.5439
0.575432,0.814047,0,0.814047,19.76,140.091,302,2,0,2605,77.38,80.1447,14.5423
0.580042,0.478694,0,0.478694,19.74,139.94,360,6,0,2606,77.3853,80.1489,14.5407
0.601212,1.33487,0,1.33487,19.74,139.94,437,2,0,2607,77.3989,80.1611,14.5391
0.609502,1.34162,0,1.34162,19.72,139.79,558,20,0,2608,77.416,80.1783,14.5375
0.62857,0.218308,0,0.218308,19.72,139.79,261,0,0,2608,77.416,80.1783,14.5375
0.633139,0.42097,0,0.42097,19.7,139.64,351,2,0,2609,77.4128,80.1744,14.5358
0.653798,1.04112,0,1.04112,19.7,139.64,356,12,0,2610,77.4471,80.2088,14.5342
0.659913,0.563506,0,0.563506,19.68,139.49,279,2,0,2611,77.4807,80.2424,14.5326
0.6798,0.289487,0,0.289487,19.68,139.49,319,2,0,2612,77.4747,80.2355,14.531
0.685207,1.1752,0,1.1752,19.66,139.34,437,4,0,2613,77.5304,80.2947,14.5294
0.705138,0.55668,0,0.55668,19.66,139.34,323,2,0,2614,77.5497,80.3125,14.5277
0.708389,0.133656,0,0.133656,19.64,139.19,281,0,0,2614,77.5497,80.3125,14.5277
0.729178,0.39291,0,0.39291,19.64,139.19,291,2,0,2615,77.5663,80.3281,14.5261
0.733385,0.228694,0,0.228694,19.62,139.04,304,2,0,2616,77.5554,80.3161,14.5245
0.754249,0.928973,0,0.928973,19.62,139.04,319,2,0,2617,77.5602,80.3202,14.5229
0.760012,0.376996,0,0.376996,19.6,138.889,311,2,0,2618,77.5821,80.3384,14.5213
0.779735,0.041203,0,0.041203,19.6,138.889,291,0,0,2618,77.5821,80.3384,14.5213
0.784661,1.0011,0,1.0011,19.58,138.739,394,6,0,2619,77.6071,80.3601,14.5197
0.804811,0.059445,0,0.059445,19.58,138.739,282,0,0,2619,77.6071,80.3601,14.5197
0.810746,0.121717,0,0.121717,19.56,138.589,282,0,0,2619,77.6071,80.3601,14.5197
0.833068,1.59893,0,1.59893,19.56,138.589,432,2,0,2620,77.6279,80.3813,14.518
0.838906,2.02903,0,2.02903,19.54,138.439,739,0,0,2621,77.6383,80.3907,14.5164
0.856594,0.014954,0,0.014954,19.54,138.439,282,0,0,2621,77.6383,80.3907,14.5164
0.859749,0.560282,0,0.560282,19.52,138.289,341,2,0,2622,77.6468,80.3986,14.5148
0.879666,0.331751,0,0.331751,19.52,138.289,401,2,0,2623,77.6401,80.3908,14.5132
0.882703,0.038275,0,0.038275,19.5,138.139,282,0,0,2623,77.6401,80.3908,14.5132
0.903399,0.410862,0,0.410862,19.5,138.139,357,2,0,2624,77.6631,80.4127,14.5116
0.905832,0.028795,0,0.028795,19.48,137.989,282,0,0,2624,77.6631,80.4127,14.5116
0.926281,0.097648,0,0.097648,19.48,137.989,282,0,0,2624,77.6631,80.4127,14.5116
0.929599,0.465076,0,0.465076,19.46,137.839,431,10,0,2625,77.6613,80.4122,14.51
0.949297,0.088067,0,0.088067,19.46,137.839,288,0,0,2625,77.6613,80.4122,14.51
0.952487,0.406571,0,0.406571,19.44,137.688,508,2,0,2626,77.6634,80.4132,14.5084
0.972652,0.562925,0,0.562925,19.44,137.688,453,18,0,2627,77.6715,80.4203,14.5068
0.975199,0.020869,0,0.020869,19.42,137.538,288,0,0,2627,77.6715,80.4203,14.5068
0.995698,0.113447,0,0.113447,19.42,137.538,288,0,0,2627,77.6715,80.4203,14.5068
0.999205,0.921238,0,0.921238,19.4,137.388,385,4,0,2628,77.7146,80.4597,14.5052
1.01868,0.074063,0,0.074063,19.4,137.388,288,0,0,2628,77.7146,80.4597,14.5052
1.02176,0.296235,0,0.296235,19.38,137.238,426,2,0,2629,77.7174,80.4614,14.5036
1.04222,0.653027,0,0.653027,19.38,137.238,426,2,0,2630,77.7297,80.4745,14.502
1.0449,0.027601,0,0.027601,19.36,137.088,288,0,0,2630,77.7297,80.4745,14.502
1.06523,0.057564,0,0.057564,19.36,137.088,288,0,0,2630,77.7297,80.4745,14.502
1.0685,0.564712,0,0.564712,19.34,136.938,494,14,0,2631,77.7351,80.477,14.5004
1.08831,0.109797,0,0.109797,19.34,136.938,288,0,0,2631,77.7351,80.477,14.5004
1.09156,0.649714,0,0.649714,19.32,136.788,649,4,0,2632,77.7595,80.5004,14.4988
1.1113,0.225188,0,0.225188,19.32,136.788,330,4,0,2633,77.7524,80.4922,14.4972
1.11437,0.371896,0,0.371896,19.3,136.637,365,8,0,2634,77.7566,80.4962,14.4956
1.13521,0.955596,0,0.955596,19.3,136.637,505,16,0,2635,77.7677,80.5093,14.494
1.13796,0.056288,0,0.056288,19.28,136.487,328,0,0,2635,77.7677,80.5093,14.494
1.15868,0.129137,0,0.129137,19.28,136.487,328,0,0,2635,77.7677,80.5093,14.494
1.16424,1.37993,0,1.37993,19.26,136.337,645,18,0,2636,77.7914,80.536,14.4924
1.18594,0.069662,0,0.069662,19.26,136.337,328,0,0,2636,77.7914,80.536,14.4924
1.19144,0.002066,0,0.002066,19.24,136.187,319,0,0,2636,77.7914,80.536,14.4924
1.20979,0.069331,0,0.069331,19.24,136.187,319,0,0,2636,77.7914,80.536,14.4924
1.21325,0.423389,0,0.423389,19.22,136.037,339,2,0,2637,77.8002,80.5434,14.4908
1.23328,0.120516,0,0.120516,19.22,136.037,329,2,0,2638,77.7817,80.5239,14.4892
1.23672,0.538365,0,0.538365,19.2,135.887,443,8,0,2639,77.7912,80.5351,14.4876
1.25698,0.491032,0,0.491032,19.2,135.887,484,4,0,2640,77.8095,80.553,14.486
1.26045,0.509582,0,0.509582,19.18,135.737,390,2,0,2641,77.8247,80.5672,14.4844
1.28102,0.969979,0,0.969979,19.18,135.737,419,4,0,2642,77.8547,80.5958,14.4828
1.28396,0.058691,0,0.058691,19.16,135.586,319,0,0,2642,77.8547,80.5958,14.4828
1.30436,0.444099,0,0.444099,19.16,135.586,493,2,0,2643,77.8668,80.6069,14.4812
1.30745,0.347542,0,0.347542,19.14,135.436,453,3,0,2644,77.8612,80.6014,14.4796
1.32759,0.184314,0,0.184314,19.14,135.436,345,2,0,2645,77.8556,80.5947,14.478
1.33077,0.481628,0,0.481628,19.12,135.286,389,2,0,2646,77.8794,80.6179,14.4764
1.35061,0.062457,0,0.062457,19.12,135.286,329,0,0,2646,77.8794,80.6179,14.4764
1.35384,0.616315,0,0.616315,19.1,135.136,383,2,0,2647,77.9097,80.6487,14.4748
1.37425,0.908635,0,0.908635,19.1,135.136,453,4,0,2648,77.9301,80.6673,14.4732
1.37721,0.001224,0,0.001224,19.08,134.986,320,0,0,2648,77.9301,80.6673,14.4732
1.39808,0.561643,0,0.561643,19.08,134.986,784,0,0,2649,77.9317,80.6678,14.4716
1.40077,0.001652,0,0.001652,19.06,134.836,320,0,0,2649,77.9317,80.6678,14.4716
1.42141,0.300326,0,0.300326,19.06,134.836,351,2,0,2650,77.9275,80.6619,14.47
1.42461,0.535128,0,0.535128,19.04,134.686,553,18,0,2651,77.9295,80.662,14.4684
1.44457,0.167579,0,0.167579,19.04,134.686,321,0,0,2651,77.9295,80.662,14.4684
1.44842,1.03266,0,1.03266,19.02,134.536,887,0,0,2652,77.9491,80.6806,14.4668
1.46774,0.140869,0,0.140869,19.02,134.536,331,1,0,2653,77.9337,80.6642,14.4653
1.47223,0.562028,0,0.562028,19,134.385,366,4,0,2654,77.9601,80.6899,14.4637
1.4925,0.607331,0,0.607331,19,134.385,349,2,0,2655,77.9672,80.696,14.4621
1.49571,0.039933,0,0.039933,18.98,134.235,331,0,0,2655,77.9672,80.696,14.4621
1.5164,0.417652,0,0.417652,18.98,134.235,361,2,0,2656,77.9748,80.7029,14.4605
1.51921,0.036137,0,0.036137,18.96,134.085,337,0,0,2656,77.9748,80.7029,14.4605
1.5399,0.642129,0,0.642129,18.96,134.085,392,2,0,2657,78.003,80.7301,14.4589
1.54259,0.024236,0,0.024236,18.94,133.935,337,0,0,2657,78.003,80.7301,14.4589
1.56336,0.50904,0,0.50904,18.94,133.935,368,2,0,2658,78.0192,80.7453,14.4573
1.56636,0.185159,0,0.185159,18.92,133.785,396,2,0,2659,78.0135,80.7386,14.4558
1.5871,0.640173,0,0.640173,18.92,133.785,802,0,0,2660,78.0117,80.7357,14.4542
1.59014,0.382484,0,0.382484,18.9,133.635,399,2,0,2661,78.0207,80.7437,14.4526
1.61008,0.069373,0,0.069373,18.9,133.635,348,0,0,2661,78.0207,80.7437,14.4526
1.61352,0.335404,0,0.335404,18.88,133.485,358,2,0,2662,78.0368,80.7588,14.451
1.63384,0.644841,0,0.644841,18.88,133.485,386,2,0,2663,78.0736,80.7942,14.4494
1.63662,0.088194,0,0.088194,18.86,133.334,349,1,0,2664,78.0582,80.7778,14.4479
1.65701,0.159112,0,0.159112,18.86,133.334,359,2,0,2665,78.0447,80.7632,14.4463
1.66031,0.516609,0,0.516609,18.84,133.184,473,2,0,2666,78.0499,80.7682,14.4447
1.68005,0.040094,0,0.040094,18.84,133.184,350,0,0,2666,78.0499,80.7682,14.4447
1.68293,0.74837,0,0.74837,18.82,133.034,459,2,0,2667,78.0821,80.796,14.4431
1.70314,0.785663,0,0.785663,18.82,133.034,430,4,0,2668,78.1237,80.8362,14.4415
1.70679,0.012947,0,0.012947,18.8,132.884,331,0,0,2668,78.1237,80.8362,14.4415
1.72717,0.00228,0,0.00228,18.8,132.884,331,0,0,2668,78.1237,80.8362,14.4415
1.731,0.989524,0,0.989524,18.78,132.734,440,2,0,2669,78.1532,80.8629,14.44
1.75155,1.2509,0,1.2509,18.78,132.734,1177,2,0,2670,78.1861,80.8948,14.4384
1.75472,0.323729,0,0.323729,18.76,132.584,439,0,0,2671,78.2097,80.9173,14.4368
1.77499,0.002869,0,0.002869,18.76,132.584,321,0,0,2671,78.2097,80.9173,14.4368
