elapsed_s,total_latency_ms,update_ms,plan_ms,time_to_goal,path_cost,obstacle_checks,queue_operations,collision_count,tree_size,avg_deg_out,avg_deg_in,radius
1.5568e-05,26.8814,1.93524,24.9461,0,0,18543,1956,0,3657,101.681,101.693,9.25713
0.100138,50.1085,9.47344,40.6351,0,0,45299,4130,0,3677,101.062,101.064,9.23499
0.200246,89.1233,18.081,71.0422,0,0,77235,6171,0,3696,100.101,100.139,9.21412
0.30037,126.982,24.4357,102.546,0,0,101339,7172,0,3714,99.6968,99.6987,9.19448
0.431917,149.246,29.9496,119.296,0,0,124282,8119,0,3734,99.2295,99.2595,9.17282
0.585704,164.351,39.7778,124.573,0,0,138459,9513,0,3753,98.8873,98.8793,9.15239
0.754035,175.009,39.3094,135.7,0,0,138440,9348,0,3770,99.0626,99.0568,9.13424
0.932266,163.769,27.0871,136.682,0,0,130486,9218,0,3789,99.2354,99.2296,9.11409
1.09959,170.395,36.5282,133.867,0,0,129723,8950,0,3809,99.4195,99.4174,9.09303
1.2734,167.142,36.9779,130.164,0,0,134985,8523,0,3829,99.6521,99.6532,9.07213
1.44398,163.189,33.7727,129.417,0,0,130814,8522,0,3847,99.8591,99.862,9.05346
1.61099,163.292,36.2072,127.085,0,0,137216,7383,0,3867,100.048,100.054,9.03285
1.77841,156.872,30.5425,126.33,0,0,130526,7351,0,3886,100.319,100.328,9.01341
1.93886,156.065,32.7167,123.348,0,0,130421,6710,0,3905,100.604,100.608,8.99411
2.09837,138.722,20.6432,118.079,0,0,124697,6613,0,3924,100.841,100.851,8.97494
2.24052,136.357,22.6956,113.662,0,0,128825,6201,0,3944,101.16,101.167,8.95491
2.38125,166.718,33.6418,133.076,0,0,137237,7199,0,3964,101.437,101.452,8.93502
2.5517,164.212,31.6674,132.544,0,0,139617,7003,0,3984,101.665,101.684,8.91527
2.7199,156.463,27.556,128.907,0,0,140047,6963,0,4004,101.993,102.006,8.89566
2.87975,152.576,25.3768,127.2,0,0,137487,7095,0,4024,102.251,102.263,8.87619
3.03601,158.068,29.2814,128.787,0,0,138127,7378,0,4044,102.487,102.499,8.85686
3.19787,155.337,28.628,126.709,0,0,135338,7211,0,4063,102.721,102.731,8.83862
3.35667,153.635,23.2673,130.368,0,0,142457,6762,0,4083,102.929,102.941,8.81955
3.5139,166.644,22.5528,144.091,0,0,144954,6960,0,4099,103.162,103.176,8.80439
3.68385,164.181,23.8299,140.351,0,0,145659,6793,0,4119,103.387,103.395,8.78556
3.85152,164.219,25.3916,138.827,0,0,147757,6739,0,4137,103.604,103.616,8.76872
4.01941,152.175,23.4884,128.687,0,0,145491,6300,0,4156,103.853,103.865,8.75106
4.17569,147.377,19.6952,127.682,0,0,139886,5958,0,4176,104.04,104.053,8.73259
4.32642,140.534,16.9729,123.561,0,0,134288,6058,0,4196,104.373,104.392,8.71425
4.47071,130.649,15.4164,115.233,0,0,125030,5654,0,4216,104.641,104.663,8.69604
4.60518,133.58,15.6401,117.94,0,0,131907,5615,0,4235,104.889,104.914,8.67884
